Name,"I-AUROC,","I-AP,","I-F1max,","P-AUROC,","P-AP,","P-F1max,","P-AUPRO,","I-Overkill@2,","I-Overkill@5,","I-Overkill@10,","S-AUROC,","S-AP,","S-F1max,","S-Overkill@2,","S-Overkill@5,",S-Overkill@10
angled_toggle_switch,84.9,97.4,94.8,86.8,24.4,31.5,60.6,70.3,53.1,37.5,88.3,98.0,95.5,68.0,52.0,28.0
audio_jack_socket,72.4,91.4,91.0,84.9,2.0,3.7,53.8,88.1,77.3,66.5,68.3,94.3,94.6,76.0,76.0,68.0
bag_buckle,93.9,99.2,96.3,99.5,76.0,72.5,96.9,46.4,32.0,22.4,95.4,99.4,96.3,44.0,32.0,16.0
ball_pin,94.3,99.3,95.6,99.1,66.8,61.3,95.2,57.9,38.1,19.0,97.8,99.7,97.0,32.0,12.0,0.0
balun_transformer,80.4,96.1,91.6,95.8,71.4,68.5,68.9,95.3,83.1,65.1,83.9,97.7,94.5,84.0,84.0,56.0
battery,70.4,93.8,93.9,88.3,15.4,22.1,57.0,92.2,81.4,68.2,74.9,95.2,94.1,100.0,84.0,68.0
battery_holder_connector,81.0,96.7,94.5,86.1,30.7,30.6,72.7,72.1,60.5,53.5,86.5,97.9,96.3,48.0,44.0,36.0
battery_socket_connector,66.1,92.5,92.8,87.9,41.2,41.9,58.2,89.6,84.7,77.9,88.6,98.5,94.6,80.0,64.0,48.0
bend_connector,84.8,97.5,93.4,91.1,40.4,42.0,67.8,85.4,62.5,51.4,94.5,99.1,96.8,48.0,28.0,12.0
blade_switch,82.5,97.0,95.3,94.9,50.8,52.7,73.9,65.6,53.6,42.4,83.0,97.2,95.4,60.0,48.0,32.0
blue_light_switch,70.4,91.6,92.7,83.5,15.0,28.0,64.6,91.6,79.2,64.9,60.0,90.5,94.3,88.0,80.0,76.0
bluetooth_module,86.0,98.0,95.0,93.6,63.6,58.8,77.2,68.0,53.6,42.4,89.8,98.7,95.7,60.0,60.0,52.0
boost_converter_module,68.7,92.5,91.2,91.9,59.1,56.4,62.5,94.5,88.4,78.5,70.6,95.3,94.3,96.0,84.0,76.0
bread_model,83.0,96.9,93.2,96.4,63.7,64.2,86.7,80.9,72.4,54.6,88.5,98.3,95.8,56.0,48.0,36.0
brooch_clasp_accessory,97.9,99.7,97.2,97.8,76.9,74.6,92.6,29.0,13.0,3.6,100.0,100.0,100.0,0.0,0.0,0.0
button_battery_holder,77.4,96.4,94.2,84.7,26.1,31.5,58.8,85.2,73.4,64.1,79.9,97.0,94.3,88.0,80.0,68.0
button_motor,93.5,99.1,95.3,97.6,74.3,73.1,82.9,60.0,40.0,19.2,96.2,99.4,97.3,36.0,16.0,8.0
button_switch,88.8,98.6,94.2,99.1,83.0,77.5,80.7,90.4,75.2,50.4,98.7,99.8,98.5,12.0,8.0,4.0
car_door_lock_switch,71.1,95.0,94.2,92.9,49.6,50.1,75.2,92.8,84.8,73.6,65.4,93.8,94.1,100.0,88.0,56.0
ceramic_fuse,77.7,95.9,94.3,90.7,25.2,33.9,74.5,91.2,76.8,61.6,89.0,97.8,96.6,48.0,36.0,20.0
ceramic_wave_filter,84.5,97.6,94.5,90.5,51.4,55.7,72.7,77.6,64.8,44.8,91.1,98.7,96.1,48.0,44.0,28.0
charging_port,85.0,97.5,94.3,87.3,33.0,32.3,72.5,74.8,62.2,44.4,93.7,99.1,95.8,56.0,48.0,24.0
chip-inductor,82.5,97.3,94.5,85.7,38.9,37.8,71.9,77.0,63.5,49.2,85.5,97.8,95.4,64.0,48.0,44.0
circuit_breaker,89.3,98.5,94.6,98.0,70.9,66.6,87.1,74.0,59.8,38.6,97.4,99.6,98.3,20.0,8.0,8.0
circular_aviation_connector,67.0,88.1,87.5,67.4,11.5,16.6,39.7,97.6,94.8,82.3,82.4,96.8,95.7,72.0,48.0,36.0
common-mode-choke,61.8,88.7,91.1,92.7,17.9,34.6,72.1,87.7,83.4,72.7,80.1,97.2,94.1,92.0,88.0,60.0
common-mode-filter,90.5,98.6,95.6,93.2,43.0,42.6,75.9,55.7,40.5,24.4,92.9,99.1,96.4,52.0,48.0,40.0
connector,88.8,98.4,94.1,85.9,59.3,54.0,72.5,79.2,60.8,43.1,92.2,98.9,96.0,56.0,48.0,20.0
connector_housing-female,94.6,99.1,96.5,86.6,46.6,49.1,80.6,42.1,29.4,18.3,98.8,99.8,98.0,20.0,8.0,0.0
console_switch,94.4,99.2,96.3,78.7,27.0,32.8,75.2,44.0,32.8,18.4,97.7,99.7,98.3,20.0,20.0,8.0
crimp_st_cable_mount_box,82.0,96.8,93.4,96.3,56.9,57.0,88.8,92.3,65.5,47.2,79.5,97.0,94.3,84.0,72.0,60.0
dc_jack,87.1,97.5,93.5,87.8,48.6,42.8,81.4,66.9,57.8,45.2,96.5,99.5,97.3,36.0,20.0,16.0
dc_power_connector,93.1,99.0,95.9,89.5,26.9,30.5,81.2,52.8,39.2,21.6,96.6,99.5,98.0,20.0,12.0,4.0
detection_switch,79.0,95.2,91.6,90.1,42.7,43.7,65.0,86.0,72.6,61.8,94.3,99.3,95.6,56.0,44.0,20.0
duckbill_circuit_breaker,71.5,94.3,93.2,94.1,19.6,23.5,80.4,97.2,90.1,79.6,71.9,94.9,94.2,88.0,80.0,68.0
earphone_audio_unit,71.5,94.1,93.2,92.4,34.5,37.4,59.3,92.4,80.0,68.3,74.8,95.9,94.3,88.0,80.0,60.0
effect_transistor,76.3,93.4,90.6,97.1,64.6,58.6,78.0,87.7,71.4,53.7,80.7,96.8,94.3,88.0,68.0,52.0
electronic_watch_movement,77.7,96.7,94.1,95.6,50.4,51.5,65.3,94.4,85.6,72.0,81.4,97.4,94.1,92.0,80.0,68.0
ethernet-connector,83.8,95.2,94.2,88.6,18.6,22.0,78.9,72.1,42.9,30.7,69.2,92.6,94.8,68.0,64.0,56.0
ferrite_bead,86.2,97.9,94.0,98.7,71.9,70.9,86.6,86.6,65.7,50.7,92.3,98.9,96.6,44.0,28.0,24.0
ffc_connector_plug,91.0,98.3,93.8,95.7,36.8,43.1,64.3,64.2,55.7,39.8,97.7,99.7,98.5,20.0,12.0,4.0
flow_control_valve,79.2,94.7,93.2,98.6,44.5,47.1,91.0,82.7,57.3,41.3,61.9,93.5,94.5,84.0,84.0,84.0
flower_copper_shape,92.6,99.0,94.9,95.7,65.1,63.0,84.3,72.8,52.0,25.6,96.9,99.6,97.3,28.0,16.0,8.0
flower_velvet_fabric,95.1,99.4,96.3,91.2,71.4,69.4,82.1,45.6,26.4,16.0,95.5,99.4,97.0,32.0,28.0,16.0
fork-crimp-terminal,84.5,94.8,94.2,98.3,48.5,47.5,91.5,52.8,42.8,34.4,93.8,98.1,97.5,24.0,20.0,8.0
fuse_cover,79.1,95.7,92.2,93.7,63.8,62.0,80.0,89.7,84.2,64.8,86.6,98.0,96.2,56.5,47.8,34.8
fuse_holder,86.3,98.0,95.7,95.8,54.3,55.5,82.6,61.6,52.8,43.2,89.8,98.7,94.1,92.0,56.0,48.0
gear,97.7,99.6,98.6,98.6,78.8,76.3,94.6,9.5,7.1,4.8,100.0,100.0,100.0,0.0,0.0,0.0
gear_motor,62.5,92.1,95.1,86.6,15.6,25.0,78.4,75.2,73.6,72.0,54.6,91.1,94.1,96.0,96.0,92.0
green-ring-filter,77.9,91.8,88.6,91.1,21.1,25.1,66.0,82.5,72.9,54.6,89.1,98.6,94.6,84.0,68.0,32.0
hairdryer_switch,93.3,99.1,95.9,98.8,76.2,73.3,76.0,55.2,31.2,22.4,96.0,99.5,97.3,32.0,24.0,12.0
hall_effect_sensor,92.4,98.8,95.1,98.1,77.6,71.9,80.2,70.4,40.0,22.4,95.6,99.1,98.0,20.0,12.0,4.0
headphone_jack-female,92.5,99.0,95.7,92.0,57.8,58.4,82.3,54.3,36.2,27.6,96.8,99.6,98.3,20.0,16.0,12.0
headphone_jack_socket,68.5,94.5,94.0,94.0,51.1,48.7,88.0,86.9,81.5,79.2,71.7,95.2,94.8,84.0,84.0,80.0
hex_plug,88.5,98.3,95.1,91.8,57.1,57.7,77.0,70.4,54.4,31.2,93.6,99.2,96.2,56.0,36.0,24.0
humidity_sensor,95.8,99.3,96.8,98.1,52.6,53.1,92.7,34.3,21.6,9.7,99.6,99.9,99.7,0.0,0.0,0.0
ingot_buckle,95.3,99.4,95.7,97.1,58.5,54.7,83.1,64.0,29.6,9.6,99.2,99.9,98.5,12.0,4.0,0.0
insect_metal_parts,77.8,95.9,93.5,94.4,28.8,31.8,82.4,85.1,73.8,58.2,84.4,97.8,95.2,68.0,64.0,52.0
inverter_connector,93.9,99.2,96.1,98.2,61.8,63.8,93.9,48.0,37.6,24.0,99.9,100.0,99.7,0.0,0.0,0.0
jam_jar_model,60.5,87.9,91.0,81.7,15.5,33.5,73.0,96.2,93.0,85.9,47.3,89.9,94.1,100.0,100.0,100.0
joystick_switch,96.4,99.4,96.5,98.9,63.0,60.3,96.6,44.0,20.0,8.0,96.8,99.2,99.2,8.0,4.0,4.0
kfc_push-key_switch,80.5,96.5,94.0,89.8,30.1,34.8,59.1,93.8,82.9,56.6,91.5,98.2,97.5,32.0,16.0,12.0
knob-cap,88.1,97.7,93.4,91.4,32.3,31.4,70.1,78.2,53.9,37.6,93.5,99.1,97.0,40.0,36.0,24.0
laser_diode,59.3,89.3,91.6,76.8,3.0,8.7,69.8,94.7,91.7,87.0,71.8,95.2,93.9,100.0,88.0,76.0
lattice_block_plug,71.1,92.8,91.5,94.2,39.9,44.2,77.5,87.8,71.7,65.0,83.9,97.7,94.5,80.0,68.0,56.0
lego-pin-connector-plate,98.1,99.7,98.2,99.0,77.9,73.7,94.2,16.4,10.2,5.5,99.6,99.9,99.2,8.0,0.0,0.0
lego-propeller,72.2,94.4,94.2,91.1,22.1,23.6,68.8,77.3,64.4,55.3,92.9,99.1,94.9,76.0,48.0,24.0
lego-reel,87.0,98.1,94.5,91.9,54.8,56.4,91.5,76.8,64.0,44.0,98.3,99.8,98.0,24.0,12.0,4.0
lego-technical-gear,92.6,98.7,94.2,97.5,65.2,63.8,87.3,80.6,49.3,16.0,97.8,99.7,98.7,12.0,12.0,8.0
lego-turbine,95.5,98.7,94.8,97.5,72.0,68.8,88.5,36.7,20.6,13.7,90.8,98.8,95.9,52.0,48.0,40.0
lighting_connector,87.0,96.9,90.6,97.1,68.3,63.3,77.0,89.4,69.7,55.6,84.0,97.5,94.1,88.0,80.0,56.0
lilypad_led,81.1,96.7,94.5,91.3,44.6,49.0,84.0,75.2,64.0,51.2,88.1,97.2,96.8,44.0,36.0,24.0
limit-switch,93.0,98.2,92.7,95.7,35.7,42.2,83.8,66.5,39.9,21.5,97.5,99.7,97.3,28.0,24.0,4.0
lithium_battery_plug,93.2,98.9,95.7,98.1,67.7,64.5,84.6,48.6,32.6,20.1,97.9,99.7,99.0,12.0,8.0,8.0
littel-fuse,91.7,98.8,95.4,80.6,42.4,47.0,76.9,61.9,40.5,27.8,94.7,99.3,97.3,32.0,20.0,16.0
little_cow_model,63.1,90.5,92.2,95.9,35.6,41.9,80.2,95.1,89.0,82.8,64.8,93.0,94.3,84.0,80.0,76.0
lock,93.1,98.9,95.6,86.3,42.0,44.5,64.8,51.1,34.5,22.3,96.1,99.3,99.0,16.0,16.0,8.0
long-zipper,92.1,98.7,95.4,86.0,14.5,17.2,79.8,61.3,34.3,24.8,95.9,99.4,96.8,48.0,28.0,4.0
meteor_hammer_arrowhead,81.1,96.2,92.1,97.1,63.0,61.3,87.0,87.2,76.2,64.5,87.2,98.2,95.0,68.0,64.0,40.0
miniature_laser_module,83.9,97.1,94.4,96.0,36.8,45.0,86.8,77.0,56.3,40.5,87.1,97.9,95.5,60.0,56.0,36.0
miniature_lifting_motor,78.1,96.7,94.0,97.8,77.4,76.8,72.1,94.5,81.2,70.3,75.0,96.3,94.3,92.0,72.0,72.0
miniature_motor,73.0,93.9,95.3,95.7,24.6,32.4,67.1,63.4,54.5,48.0,64.1,94.2,95.7,75.0,75.0,75.0
miniature_stepper_motor,88.0,98.3,94.9,92.3,60.7,58.8,71.6,72.0,50.4,39.2,91.0,98.7,95.9,60.0,56.0,24.0
mobile_charging_connector,89.8,98.6,95.2,97.9,80.6,75.8,86.1,64.0,52.8,38.4,91.4,98.8,95.4,64.0,44.0,32.0
model_steering_module,89.0,97.9,93.0,99.0,57.7,61.2,88.4,74.1,55.3,35.3,90.8,98.8,95.9,56.0,48.0,36.0
monitor_socket,88.9,98.4,94.9,98.4,75.8,68.5,89.0,70.3,55.5,33.6,86.2,98.0,95.1,68.0,56.0,40.0
motor_bracket,87.2,98.2,94.4,96.4,73.5,69.7,78.1,78.0,60.6,45.7,92.6,99.0,95.3,64.0,44.0,24.0
motor_gear_reducer,74.6,95.3,93.8,80.7,15.3,22.5,65.5,91.0,82.7,66.2,73.6,95.2,94.6,84.0,84.0,68.0
motor_plug,83.2,96.9,95.7,97.5,70.1,69.0,88.8,53.1,36.2,33.1,97.1,99.6,97.0,52.0,12.0,4.0
mouse_socket,84.5,97.0,92.5,98.5,65.0,63.0,77.8,85.3,67.5,52.8,84.7,97.7,94.4,84.0,72.0,56.0
multi_function_switch,95.4,99.4,97.4,84.2,48.9,53.9,73.8,29.6,25.6,18.4,98.8,99.8,98.5,12.0,4.0,4.0
nylon_ball_head,90.1,98.6,95.1,92.9,64.3,64.9,76.7,68.8,45.6,32.8,90.5,98.6,96.9,40.0,32.0,24.0
optical_fiber_outlet,93.4,99.1,95.6,98.7,80.9,76.1,90.3,56.7,45.7,19.7,95.8,99.4,96.5,56.0,28.0,8.0
pencil_sharpener,89.8,98.4,95.0,98.6,61.1,58.1,86.2,64.7,51.5,35.3,94.9,99.3,96.8,44.0,24.0,20.0
pinboard_connector,85.3,98.0,94.1,84.3,27.6,32.2,81.3,96.0,74.4,49.6,84.0,97.9,94.5,84.0,84.0,72.0
pitch_connector,88.1,97.8,93.0,92.0,72.1,70.6,85.2,83.9,67.7,43.9,87.8,98.4,94.7,80.0,72.0,60.0
pneumatic_elbow,82.8,97.2,95.1,91.2,62.2,60.7,63.4,71.1,58.6,46.9,84.4,97.8,94.8,72.0,64.0,52.0
pot_core,95.1,99.3,97.2,91.9,60.3,59.4,62.8,27.9,20.2,14.7,98.4,99.7,99.5,4.0,4.0,4.0
potentiometer,84.3,96.0,94.7,98.1,44.5,42.7,92.1,46.7,38.0,34.2,98.8,99.8,99.2,8.0,8.0,4.0
power_bank_module,89.2,98.2,94.0,78.3,35.5,39.7,69.7,73.9,58.7,31.9,91.8,98.6,98.0,24.0,16.0,16.0
power_inductor,78.8,95.4,94.4,94.2,37.5,40.7,74.7,67.8,58.7,49.0,80.8,97.1,95.2,76.0,68.0,60.0
power_jack,75.9,95.9,94.0,86.8,3.1,6.8,59.0,93.0,82.8,69.5,85.0,97.7,95.2,72.0,52.0,44.0
power_strip_socket,80.8,93.6,87.3,97.1,48.4,52.2,80.8,89.1,77.9,61.0,89.0,98.3,95.0,68.0,52.0,36.0
pulse_transformer,68.4,92.3,93.5,86.9,37.0,38.4,72.2,91.2,77.4,71.5,69.7,94.0,95.0,72.0,64.0,56.0
purple-clay-pot,96.9,99.5,97.4,98.2,73.9,71.9,89.1,23.5,14.7,5.9,99.0,99.8,99.2,7.4,7.4,3.7
push_button_switch,91.9,98.7,94.7,96.3,44.6,45.9,71.6,67.4,43.5,26.8,96.9,99.6,97.3,32.0,24.0,8.0
push_in_terminal,81.3,97.3,95.3,96.8,42.3,46.2,86.5,73.3,65.5,47.4,90.1,98.8,95.7,73.9,60.9,30.4
recorder_switch,69.4,94.3,94.1,97.9,24.9,33.0,80.8,89.0,83.5,75.6,75.7,95.7,94.3,84.0,64.0,60.0
rectangular-connector-accessories,85.7,93.6,86.7,95.5,44.2,49.5,84.3,87.0,70.2,43.7,92.9,99.0,96.4,48.0,40.0,24.0
red_terminal,85.6,97.4,93.3,98.1,67.2,68.9,87.3,82.0,62.7,44.0,87.9,98.4,95.2,76.0,48.0,40.0
retaining_ring,88.2,97.4,91.9,81.0,46.1,42.7,67.0,75.5,60.7,45.9,93.7,99.2,96.1,48.0,40.0,20.0
rheostat,77.3,96.1,94.1,96.8,43.0,46.0,86.4,83.3,73.0,50.8,85.8,97.8,94.3,88.0,56.0,36.0
rotary_position_sensor,84.2,97.2,92.7,84.3,37.0,42.2,67.2,87.7,70.1,48.7,88.4,98.4,95.2,64.0,56.0,48.0
round_twist_switch,79.5,96.4,93.4,95.0,36.2,39.5,58.2,92.1,83.5,66.2,86.2,98.2,94.6,80.0,64.0,60.0
self-lock_switch,74.4,95.2,94.1,94.5,39.5,44.4,78.5,92.2,82.0,68.8,70.0,94.1,95.2,68.0,64.0,60.0
shelf_support_module,91.1,98.7,96.0,86.1,43.9,45.0,69.6,53.1,45.4,38.5,96.4,99.5,97.5,32.0,24.0,16.0
side_press_switch,96.4,99.5,96.6,98.5,82.3,76.0,89.7,40.0,20.0,10.4,98.5,99.8,98.2,20.0,12.0,0.0
side_release_buckle,74.5,95.6,94.6,93.5,23.4,25.8,83.8,81.9,69.3,55.9,64.5,94.2,94.1,92.0,84.0,76.0
silicon_cell_sensor,73.1,95.4,94.2,98.3,49.9,49.7,90.5,96.0,88.8,70.4,87.6,97.5,97.0,32.0,32.0,24.0
sim_card_reader,91.8,98.9,94.3,88.1,61.1,63.9,78.7,76.6,50.8,35.2,98.0,99.7,97.2,40.0,12.0,0.0
single-pole_potentiometer,70.2,94.2,93.3,92.7,24.1,30.9,63.7,95.7,89.4,77.3,86.9,98.1,94.7,72.0,64.0,44.0
single_switch,82.4,97.2,94.1,97.6,49.5,51.8,63.6,92.1,81.7,50.0,92.9,99.1,96.0,60.0,32.0,28.0
slide_switch,91.6,98.7,96.2,92.8,26.9,28.8,60.8,51.9,44.2,32.6,99.6,99.9,99.7,4.0,4.0,0.0
slipper- model,86.2,97.8,94.7,93.9,52.9,54.3,82.6,72.0,61.6,48.0,96.4,99.2,99.3,8.0,8.0,8.0
small_leaf,89.5,98.1,93.3,93.4,30.4,35.7,81.3,78.0,57.2,33.3,94.8,99.3,97.8,28.0,24.0,20.0
smd_receiver_module,68.1,90.4,89.7,89.0,36.3,39.1,61.4,92.1,85.5,77.6,77.4,96.6,94.8,80.0,72.0,64.0
solderless_adapter,86.7,98.2,94.4,94.5,39.9,40.7,88.8,82.4,70.4,42.4,88.4,98.4,95.1,64.0,48.0,36.0
spherical_airstone,90.6,98.4,95.9,94.6,32.8,35.7,71.5,46.0,35.8,27.7,94.8,99.3,97.5,29.2,25.0,12.5
spring_antenna,88.8,97.6,93.8,91.4,30.4,31.3,81.8,67.7,51.5,32.9,88.7,98.3,96.3,44.0,40.0,36.0
square_terminal,95.0,99.4,95.7,83.9,54.6,58.1,78.1,71.9,36.4,9.1,99.2,99.9,99.8,4.2,4.2,4.2
steering_T-head,98.6,99.8,98.4,98.8,76.7,73.6,94.2,16.7,7.9,3.2,99.9,100.0,99.5,0.0,0.0,0.0
steering_wheel,84.6,97.8,94.4,97.7,69.2,62.4,71.8,80.0,64.8,51.2,87.1,98.2,95.1,76.0,48.0,44.0
suction-cup,81.6,96.2,92.5,96.0,65.1,63.1,82.3,82.6,68.3,53.4,85.4,98.1,94.1,92.0,84.0,52.0
telephone_spring_switch,87.2,98.3,94.5,94.3,69.9,67.8,78.4,76.0,61.6,44.8,97.6,99.7,97.8,28.0,16.0,8.0
tension_snap_release_clip,95.0,99.3,97.4,93.3,57.6,57.7,88.9,27.1,24.0,14.7,96.6,99.5,97.5,32.0,28.0,16.0
thumbtack,92.7,98.5,93.6,97.7,48.2,48.7,92.4,65.0,42.6,24.0,98.4,99.8,98.8,12.0,8.0,4.0
thyristor,100.0,100.0,99.9,95.9,40.4,40.9,90.8,0.8,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0
toy-tire,92.5,98.9,94.1,95.5,71.0,68.6,74.6,74.6,51.4,29.6,98.5,99.8,97.8,20.8,4.2,0.0
traceless_hair_clip,98.2,99.8,97.2,99.1,80.0,75.6,90.4,39.2,6.2,0.0,99.9,100.0,99.3,0.0,0.0,0.0
travel_switch,82.1,97.1,94.5,86.5,26.2,34.6,61.1,80.8,70.4,55.2,92.4,98.8,96.8,40.0,28.0,16.0
travel_switch_green,90.9,98.7,95.0,93.3,40.7,43.4,83.2,68.0,52.0,34.4,98.4,99.8,98.5,12.0,4.0,4.0
tubular_key_switch,77.2,96.2,94.4,81.9,23.5,23.5,73.0,84.8,69.6,60.0,82.7,97.3,95.7,68.0,56.0,52.0
vacuum_switch,65.7,94.3,94.3,97.2,60.8,60.4,82.2,91.2,87.2,84.0,68.5,94.9,94.3,84.0,84.0,80.0
vehicle_harness_conductor,91.2,98.3,95.1,94.9,49.4,53.7,89.0,56.9,38.6,27.5,95.7,99.3,97.8,24.0,24.0,12.0
vertical-adjustable-resistor,80.6,94.5,89.3,97.4,59.8,57.0,88.9,89.4,72.7,60.4,80.5,97.1,95.0,80.0,72.0,60.0
vibration_motor,77.9,94.6,92.3,93.8,34.0,41.7,63.8,84.6,74.0,52.7,95.2,99.4,96.2,52.0,24.0,16.0
volume_potentiometer,80.8,95.7,91.6,95.3,68.5,65.5,76.5,84.7,78.1,65.0,90.6,98.7,95.9,56.0,48.0,32.0
wireless_receiver_module,67.0,94.6,94.1,74.6,34.2,39.5,59.4,98.4,96.0,80.0,63.7,94.3,94.1,100.0,88.0,80.0
Mean,84.2,96.9,94.2,92.4,48.4,49.5,77.6,71.8,58.0,43.9,88.4,98.1,96.3,52.0,41.9,31.4
