Name,"I-AUROC,","I-AP,","I-F1max,","P-AUROC,","P-AP,","P-F1max,","P-AUPRO,","I-Overkill@2,","I-Overkill@5,","I-Overkill@10,","S-AUROC,","S-AP,","S-F1max,","S-Overkill@2,","S-Overkill@5,",S-Overkill@10
console_switch,96.5,99.5,96.9,78.9,26.6,32.1,75.3,36.8,16.0,8.8,99.0,99.9,98.7,8.0,8.0,0.0
crimp_st_cable_mount_box,90.4,98.4,93.7,97.2,63.7,65.2,92.1,78.2,55.6,31.7,92.5,98.9,96.3,52.0,28.0,16.0
dc_jack,91.6,98.4,94.1,88.5,50.5,45.2,82.8,59.0,46.4,28.9,98.7,99.8,99.0,8.0,8.0,4.0
dc_power_connector,95.1,99.3,96.7,90.2,27.0,30.3,82.1,38.4,25.6,10.4,97.0,99.5,98.5,16.0,8.0,4.0
detection_switch,83.4,96.2,91.7,90.8,45.7,46.3,65.9,82.8,74.7,54.3,94.1,99.2,95.9,52.0,44.0,20.0
duckbill_circuit_breaker,78.4,96.4,93.2,94.7,29.2,30.3,83.4,95.1,88.0,71.1,87.8,98.3,94.3,84.0,72.0,48.0
earphone_audio_unit,78.2,96.0,93.4,94.0,51.2,49.9,64.0,91.0,77.9,62.1,86.1,98.1,94.5,88.0,72.0,48.0
effect_transistor,83.3,95.7,91.1,98.1,80.2,73.4,83.4,80.8,66.0,47.8,85.0,97.5,94.6,80.0,56.0,28.0
electronic_watch_movement,79.9,97.1,94.1,96.7,59.2,59.3,69.0,92.8,84.8,66.4,82.4,97.4,94.1,96.0,88.0,64.0
ethernet-connector,92.1,98.1,96.0,89.8,20.7,25.1,81.3,47.1,20.0,12.9,87.9,97.8,96.7,40.0,36.0,28.0
ferrite_bead,84.3,97.8,93.7,98.7,76.2,74.3,87.2,97.0,87.3,61.9,86.9,98.3,94.5,76.0,72.0,48.0
ffc_connector_plug,91.3,98.3,94.6,96.0,37.3,43.8,65.9,51.1,46.0,42.0,99.3,99.9,99.0,8.0,4.0,0.0
flow_control_valve,84.4,96.5,94.2,98.9,51.8,54.2,92.2,66.7,52.7,36.7,74.9,95.7,94.9,72.0,64.0,60.0
flower_copper_shape,94.3,99.3,95.4,95.9,66.1,63.0,85.0,64.8,33.6,20.0,98.7,99.8,98.0,20.0,4.0,0.0
flower_velvet_fabric,95.5,99.4,96.6,91.1,71.9,69.7,82.3,41.6,27.2,15.2,95.8,99.5,96.8,40.0,24.0,12.0
fork-crimp-terminal,85.0,95.2,94.3,98.3,51.3,49.5,91.6,56.1,42.2,33.3,94.9,98.7,98.0,16.0,12.0,8.0
fuse_cover,81.4,96.1,92.2,93.8,64.5,62.4,80.1,90.3,75.8,60.0,84.7,97.5,96.4,47.8,47.8,21.7
fuse_holder,98.6,99.8,98.4,95.9,52.9,54.3,82.2,16.8,7.2,4.0,99.8,99.9,99.3,0.0,0.0,0.0
gear,98.0,99.6,98.8,98.9,80.7,77.5,95.5,7.1,5.6,4.8,100.0,100.0,100.0,0.0,0.0,0.0
gear_motor,80.5,96.4,95.4,86.7,19.4,29.3,79.5,66.4,56.0,52.0,77.7,96.1,96.1,60.0,56.0,48.0
green-ring-filter,80.2,92.1,89.1,91.5,20.6,24.0,66.6,78.9,65.7,51.4,91.7,98.8,96.6,44.0,32.0,32.0
hairdryer_switch,96.5,99.5,97.1,98.9,77.7,73.9,78.6,33.6,21.6,12.0,97.8,99.7,97.8,28.0,12.0,8.0
hall_effect_sensor,94.8,99.1,96.2,98.2,77.6,71.8,80.6,48.8,22.4,8.0,96.9,99.3,99.0,4.0,4.0,4.0
headphone_jack-female,96.9,99.6,98.0,92.5,60.5,59.9,83.5,19.7,12.6,11.0,98.4,99.8,98.8,16.0,8.0,8.0
headphone_jack_socket,87.5,98.2,93.9,95.2,60.5,59.5,90.5,86.2,62.3,42.3,92.7,99.0,95.7,64.0,40.0,28.0
hex_plug,93.3,99.1,95.1,92.0,61.2,60.2,77.6,66.4,48.0,23.2,100.0,100.0,99.8,0.0,0.0,0.0
humidity_sensor,96.3,99.4,97.1,98.0,51.7,52.3,92.4,32.8,15.7,5.2,99.7,100.0,99.7,0.0,0.0,0.0
ingot_buckle,96.1,99.5,96.0,97.4,61.0,55.7,84.1,67.2,30.4,4.0,99.6,99.9,99.0,8.0,4.0,0.0
insect_metal_parts,81.1,96.4,94.1,94.1,28.0,31.4,82.0,73.8,64.5,46.8,86.8,98.1,95.6,60.0,52.0,48.0
inverter_connector,97.4,99.7,97.1,98.6,64.8,65.9,95.4,35.2,18.4,5.6,100.0,100.0,100.0,0.0,0.0,0.0
jam_jar_model,68.2,92.0,91.0,81.6,31.1,42.2,74.8,97.8,91.4,84.9,69.5,95.5,94.1,100.0,100.0,100.0
joystick_switch,98.0,99.6,97.8,99.1,63.4,60.1,97.2,19.2,7.2,3.2,97.0,99.3,99.7,4.0,4.0,4.0
kfc_push-key_switch,83.8,97.5,94.3,91.8,52.6,57.8,65.8,86.8,77.5,52.7,94.6,99.0,98.3,16.0,8.0,8.0
knob-cap,93.1,98.6,94.9,91.6,32.2,31.3,71.0,53.9,32.7,18.8,95.9,99.3,98.3,16.0,16.0,12.0
laser_diode,67.3,91.9,91.6,79.9,3.5,9.6,72.3,95.3,89.9,82.2,82.0,97.4,94.1,88.0,76.0,56.0
lattice_block_plug,76.0,94.3,92.0,94.7,44.6,47.8,80.6,79.4,66.7,58.9,92.9,99.0,96.3,48.0,32.0,28.0
lego-pin-connector-plate,98.7,99.8,98.7,99.0,78.8,74.1,94.6,11.7,7.8,3.9,99.6,99.9,99.2,8.0,4.0,0.0
lego-propeller,90.8,98.6,96.0,95.6,62.4,61.5,83.7,59.8,33.3,25.0,93.9,99.2,95.9,52.0,40.0,24.0
lego-reel,92.8,99.0,96.0,93.1,57.5,58.3,93.0,52.0,36.0,21.6,99.9,100.0,99.2,0.0,0.0,0.0
lego-technical-gear,93.6,98.8,95.5,98.0,67.9,66.1,89.2,68.1,43.1,9.7,97.2,99.6,98.7,12.0,12.0,8.0
lego-turbine,96.9,99.1,96.0,97.6,72.8,67.9,88.1,21.8,15.3,9.3,99.2,99.9,99.5,4.0,4.0,4.0
lighting_connector,87.7,97.1,90.8,97.6,72.5,66.6,78.5,87.9,70.7,49.5,84.8,97.7,94.3,84.0,76.0,56.0
lilypad_led,92.7,99.0,95.3,91.6,49.3,53.5,86.4,61.6,42.4,27.2,98.2,99.7,98.8,16.0,12.0,4.0
limit-switch,93.5,98.3,93.2,95.7,36.8,42.5,84.1,62.7,34.8,21.5,98.6,99.8,97.8,20.0,4.0,0.0
lithium_battery_plug,94.0,99.0,96.2,98.2,68.9,65.5,85.4,41.7,25.0,15.3,97.9,99.7,99.0,12.0,12.0,4.0
littel-fuse,94.0,99.2,95.8,81.1,43.3,47.8,78.2,57.9,29.4,16.7,96.1,99.5,98.0,20.0,16.0,12.0
little_cow_model,72.8,93.0,92.2,96.7,48.3,52.3,83.4,89.6,85.3,77.3,71.1,94.2,94.3,88.0,68.0,56.0
lock,95.4,99.2,96.9,86.6,42.6,45.0,66.0,33.1,19.4,14.4,97.1,99.5,99.3,8.0,8.0,8.0
long-zipper,92.5,98.8,95.5,86.4,14.8,17.4,80.9,59.9,34.3,21.9,96.0,99.5,96.8,40.0,28.0,8.0
meteor_hammer_arrowhead,85.1,97.0,92.8,97.2,64.1,62.2,87.5,76.7,63.4,51.2,95.3,99.4,96.0,60.0,32.0,20.0
miniature_laser_module,91.8,98.8,95.5,96.3,50.2,53.7,87.2,57.1,44.4,35.7,98.4,99.8,97.9,24.0,8.0,0.0
miniature_lifting_motor,77.8,96.7,94.1,98.0,79.1,77.5,73.2,89.1,84.4,70.3,76.3,96.6,94.3,88.0,88.0,68.0
miniature_motor,87.7,98.3,95.1,96.1,53.8,54.5,81.1,68.3,57.7,39.0,94.1,99.2,96.3,50.0,25.0,16.7
miniature_stepper_motor,95.1,99.4,96.0,92.8,62.8,60.2,72.0,56.8,28.8,16.8,99.3,99.9,99.2,4.0,4.0,4.0
mobile_charging_connector,92.9,99.0,96.5,98.2,81.9,76.3,87.9,43.2,25.6,24.0,94.8,99.2,96.8,44.0,20.0,20.0
model_steering_module,90.2,98.1,93.8,99.1,57.7,62.1,89.2,64.7,48.8,31.2,90.2,98.6,96.1,52.0,40.0,32.0
monitor_socket,91.9,98.8,95.6,98.6,76.6,68.6,90.2,56.2,39.8,27.3,91.8,98.8,96.3,52.0,36.0,28.0
motor_bracket,86.9,98.1,94.3,96.4,74.3,70.3,78.5,81.1,62.2,48.0,92.9,99.0,95.7,60.0,32.0,16.0
motor_gear_reducer,79.1,96.4,93.8,81.5,16.6,25.3,65.6,87.2,74.4,63.2,78.5,96.3,94.3,84.0,72.0,48.0
motor_plug,93.6,99.1,96.6,98.4,82.5,76.7,92.1,40.0,32.3,22.3,99.7,99.9,99.3,4.0,0.0,0.0
mouse_socket,88.3,97.8,92.5,98.6,66.4,64.0,79.2,81.6,65.6,47.9,89.1,98.4,94.9,76.0,48.0,28.0
multi_function_switch,98.8,99.8,98.4,85.1,50.9,55.7,74.5,11.2,7.2,2.4,99.9,100.0,99.8,0.0,0.0,0.0
nylon_ball_head,91.9,98.8,96.3,93.1,66.2,66.9,78.1,46.4,39.2,24.8,91.7,98.8,97.3,32.0,32.0,24.0
optical_fiber_outlet,95.3,99.4,96.2,98.8,82.0,76.7,91.3,54.3,25.2,14.2,96.6,99.5,97.5,44.0,12.0,12.0
pencil_sharpener,91.2,98.6,95.2,98.7,62.5,58.6,87.2,56.6,39.7,27.9,95.2,99.4,96.8,44.0,24.0,16.0
pinboard_connector,87.8,98.4,94.1,85.2,27.8,31.6,82.3,96.8,68.8,40.0,86.6,98.2,95.5,76.0,60.0,56.0
pitch_connector,91.7,98.6,93.6,92.2,73.6,71.9,86.4,72.9,54.8,29.7,93.0,99.1,95.1,68.0,44.0,24.0
pneumatic_elbow,86.0,97.9,95.0,92.4,68.2,66.3,67.9,64.8,50.0,39.8,90.0,98.6,95.0,72.0,48.0,36.0
pot_core,96.0,99.4,97.5,92.0,60.1,59.1,62.1,27.9,14.7,11.6,98.5,99.8,99.5,4.0,4.0,4.0
potentiometer,84.1,95.9,95.4,98.2,44.1,41.9,92.4,38.0,37.5,34.2,99.3,99.9,99.2,8.0,4.0,4.0
power_bank_module,90.5,98.3,94.3,78.4,36.6,41.3,71.6,69.6,48.6,21.7,89.9,98.2,98.0,32.0,24.0,20.0
power_inductor,84.3,97.2,94.5,94.1,39.4,40.0,74.7,67.1,49.7,40.6,91.9,98.9,95.2,92.0,40.0,20.0
power_jack,83.6,97.2,94.2,88.9,3.8,8.4,65.0,78.9,62.5,41.4,90.6,98.5,96.8,36.0,32.0,32.0
power_strip_socket,83.6,94.7,87.4,97.6,53.9,57.8,82.7,87.3,73.8,60.7,92.2,98.7,96.5,44.0,32.0,12.0
pulse_transformer,79.8,95.3,94.0,88.0,44.8,46.0,76.4,78.1,58.4,48.9,85.1,97.4,95.4,72.0,36.0,32.0
purple-clay-pot,97.0,99.5,97.5,98.3,74.3,72.0,90.2,22.8,12.5,5.9,99.0,99.8,99.2,7.4,7.4,3.7
push_button_switch,94.2,99.1,95.8,96.4,44.0,45.7,72.1,50.0,30.4,14.5,99.2,99.9,99.0,12.0,8.0,0.0
push_in_terminal,85.2,97.9,95.9,97.4,47.7,54.0,88.8,56.0,50.0,42.2,94.6,99.3,97.8,30.4,26.1,21.7
recorder_switch,78.6,96.3,94.1,98.1,30.6,36.4,83.1,87.4,73.2,53.5,83.5,97.6,94.7,88.0,60.0,48.0
rectangular-connector-accessories,88.3,94.5,88.5,96.4,45.7,49.5,87.7,80.7,57.5,33.7,94.2,99.2,96.8,40.0,32.0,16.0
red_terminal,89.8,98.3,93.2,98.2,69.1,71.5,88.3,84.0,60.7,34.0,90.2,98.7,95.6,56.0,44.0,32.0
retaining_ring,88.6,97.5,91.7,81.1,47.0,43.3,68.1,77.6,60.7,40.3,91.0,98.8,95.2,68.0,52.0,24.0
rheostat,80.5,96.7,94.2,96.4,43.7,47.4,85.3,81.0,61.9,50.0,87.5,98.0,96.1,48.0,44.0,40.0
rotary_position_sensor,87.0,97.8,93.4,84.7,35.3,40.3,68.1,80.5,62.3,45.5,93.8,99.1,97.1,40.0,28.0,24.0
round_twist_switch,80.9,96.8,93.4,95.4,41.9,45.1,61.2,94.2,84.2,66.9,87.8,98.4,94.8,76.0,72.0,56.0
self-lock_switch,81.4,96.9,94.0,95.0,45.2,47.8,80.0,88.3,78.9,57.0,86.3,97.3,96.6,44.0,36.0,28.0
shelf_support_module,95.8,99.4,97.0,87.8,45.1,45.1,71.6,36.2,25.4,13.8,98.9,99.8,99.0,8.0,8.0,4.0
side_press_switch,97.2,99.6,97.3,98.6,83.0,76.6,89.8,37.6,15.2,5.6,98.9,99.8,98.2,12.0,12.0,0.0
side_release_buckle,82.6,97.3,94.5,93.7,29.6,34.8,85.4,75.6,64.6,46.5,85.7,98.0,94.1,84.0,64.0,44.0
silicon_cell_sensor,78.6,96.7,94.2,98.2,49.8,49.1,90.9,91.2,87.2,65.6,93.7,98.6,98.7,8.0,8.0,8.0
sim_card_reader,96.6,99.6,96.3,89.1,62.9,63.8,81.6,49.2,18.0,7.0,99.7,99.9,99.0,0.0,0.0,0.0
single-pole_potentiometer,74.1,95.2,93.3,93.5,26.6,33.9,66.3,97.2,86.5,79.4,88.2,98.5,94.6,84.0,68.0,56.0
single_switch,83.0,97.5,94.1,98.0,58.3,61.3,64.6,95.2,88.1,58.7,93.7,99.2,95.4,64.0,48.0,24.0
slide_switch,92.8,98.9,96.1,92.6,26.1,27.8,60.3,51.9,41.9,24.8,99.5,99.9,99.7,4.0,4.0,4.0
slipper- model,89.3,98.3,95.1,93.8,54.2,56.0,82.3,65.6,48.8,32.0,96.3,99.3,99.3,8.0,8.0,8.0
small_leaf,91.7,98.6,94.0,94.2,33.1,39.1,83.3,69.8,49.1,25.8,97.9,99.7,98.5,16.0,12.0,12.0
smd_receiver_module,68.9,90.7,89.8,89.6,38.0,40.5,62.8,92.1,85.0,74.3,82.1,97.3,95.7,68.0,68.0,56.0
solderless_adapter,89.8,98.6,94.4,94.9,40.4,40.4,89.9,88.8,50.4,32.8,91.3,98.8,96.2,56.0,32.0,24.0
spherical_airstone,92.2,98.8,95.5,95.4,46.1,46.9,74.2,52.6,38.7,23.4,97.4,99.7,98.3,16.7,12.5,12.5
spring_antenna,88.3,97.6,93.6,95.0,54.7,52.0,90.8,68.9,49.1,33.5,85.7,97.9,94.8,76.0,64.0,40.0
square_terminal,96.5,99.6,96.2,84.4,56.9,60.4,79.5,57.0,24.8,5.0,99.9,100.0,99.8,4.2,0.0,0.0
steering_T-head,98.6,99.8,98.2,98.9,77.3,73.8,94.5,15.1,6.3,3.2,99.9,100.0,99.5,0.0,0.0,0.0
steering_wheel,84.8,97.9,94.2,98.1,74.9,68.6,75.8,87.2,80.8,61.6,86.8,98.2,94.7,76.0,60.0,48.0
suction-cup,84.5,96.8,92.8,96.2,67.0,65.1,82.9,81.4,70.2,47.2,87.7,98.3,95.0,76.0,56.0,48.0
telephone_spring_switch,90.1,98.7,95.1,94.8,71.4,68.4,81.4,72.0,52.0,40.8,99.0,99.9,98.8,12.0,8.0,4.0
tension_snap_release_clip,98.4,99.8,98.2,93.9,60.9,60.9,89.3,14.7,6.2,2.3,99.1,99.9,99.5,8.0,8.0,4.0
thumbtack,93.1,98.6,93.6,97.6,48.2,49.1,92.4,65.0,41.5,21.3,98.2,99.7,98.5,12.0,12.0,4.0
thyristor,99.9,100.0,99.9,95.8,39.6,40.5,90.7,1.6,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0
toy-tire,92.3,98.9,94.1,95.9,71.7,68.9,75.8,73.2,54.2,22.5,98.1,99.8,97.3,33.3,12.5,0.0
traceless_hair_clip,98.9,99.9,98.3,99.2,81.0,76.2,90.7,11.5,1.5,0.0,99.9,100.0,99.7,0.0,0.0,0.0
travel_switch,85.1,97.8,94.8,87.5,32.8,39.1,62.9,75.2,68.0,49.6,96.5,99.5,97.8,24.0,20.0,20.0
travel_switch_green,94.4,99.2,95.8,94.0,43.8,45.9,85.1,54.4,34.4,20.8,98.8,99.8,99.2,4.0,4.0,4.0
tubular_key_switch,85.3,97.7,95.0,83.2,26.3,26.1,75.0,71.2,55.2,43.2,90.4,98.5,95.8,52.0,32.0,32.0
vacuum_switch,70.4,95.3,94.2,97.8,63.9,62.4,83.8,91.2,87.2,83.2,80.6,96.9,94.3,88.0,88.0,60.0
vehicle_harness_conductor,94.1,99.0,94.7,95.9,54.6,56.5,90.6,64.1,39.9,15.7,98.8,99.8,99.0,4.0,4.0,4.0
vertical-adjustable-resistor,87.7,96.6,90.8,97.4,61.1,58.4,89.9,81.9,56.4,41.4,92.2,98.7,97.0,40.0,16.0,16.0
vibration_motor,79.9,95.2,92.4,93.7,34.2,42.4,63.2,85.2,71.0,48.5,96.4,99.5,97.1,36.0,20.0,8.0
volume_potentiometer,82.6,96.0,92.0,96.4,77.9,74.0,79.2,79.2,68.9,51.9,91.2,98.8,96.1,48.0,44.0,32.0
wireless_receiver_module,71.0,95.5,94.1,75.2,37.3,42.8,60.9,98.4,89.6,77.6,71.5,95.7,94.1,100.0,100.0,92.0
Mean,88.1,97.7,94.7,93.0,52.4,52.8,79.4,64.3,49.5,35.4,92.5,98.8,97.1,39.9,30.2,21.5
