Name,"I-AUROC,","I-AP,","I-F1max,","P-AUROC,","P-AP,","P-F1max,","P-AUPRO,","I-Overkill@2,","I-Overkill@5,","I-Overkill@10,","S-AUROC,","S-AP,","S-F1max,","S-Overkill@2,","S-Overkill@5,",S-Overkill@10
bag_buckle,95.4,99.4,96.8,99.6,78.5,74.7,97.5,38.4,20.0,15.2,96.8,99.6,96.5,48.0,28.0,4.0
ball_pin,94.6,99.3,95.6,99.2,69.2,62.2,95.4,62.7,46.0,18.3,99.2,99.9,98.3,12.0,4.0,0.0
balun_transformer,79.1,95.8,91.7,95.7,71.5,68.6,68.5,93.6,86.0,75.0,81.8,97.4,94.9,72.0,72.0,64.0
battery,69.1,93.3,93.9,88.0,14.8,21.0,57.0,93.0,84.5,71.3,74.2,94.8,94.1,92.0,76.0,56.0
battery_holder_connector,81.8,96.9,94.6,86.6,32.1,31.4,73.9,72.9,59.7,50.4,88.3,98.2,96.3,48.0,44.0,32.0
battery_socket_connector,68.0,93.0,92.7,88.7,45.0,44.8,60.3,89.0,83.4,78.5,86.3,98.1,94.3,84.0,72.0,48.0
bend_connector,85.4,97.6,93.3,91.4,41.0,42.8,68.6,84.0,61.8,47.9,94.3,99.1,97.3,40.0,24.0,16.0
blade_switch,86.4,97.6,96.0,95.1,53.8,55.1,74.8,49.6,36.0,29.6,85.6,97.5,97.1,40.0,36.0,32.0
blue_light_switch,71.7,92.1,92.7,84.2,16.1,29.8,65.5,90.9,82.5,61.0,60.5,91.1,94.3,88.0,88.0,64.0
bluetooth_module,86.6,98.1,95.4,93.8,64.4,59.3,77.7,67.2,51.2,40.8,89.8,98.6,96.4,56.0,52.0,48.0
boost_converter_module,75.6,94.2,91.2,93.1,65.6,62.4,67.6,91.2,87.3,68.0,75.0,96.2,94.3,92.0,76.0,68.0
bread_model,83.8,97.0,93.4,96.5,63.8,64.7,87.0,81.6,66.4,54.6,88.8,98.3,95.9,52.0,36.0,32.0
brooch_clasp_accessory,98.8,99.8,97.9,97.9,77.4,75.4,92.8,15.9,3.6,0.7,100.0,100.0,100.0,0.0,0.0,0.0
button_battery_holder,84.8,97.7,94.4,88.8,36.8,41.4,70.3,78.9,59.4,46.1,87.5,98.3,94.7,72.0,52.0,40.0
button_motor,97.2,99.6,97.1,97.8,75.1,73.3,84.4,43.2,11.2,4.0,98.4,99.7,99.2,8.0,4.0,4.0
button_switch,90.4,98.8,94.1,99.2,85.2,79.4,81.8,88.8,79.2,39.2,99.1,99.9,99.2,4.0,4.0,4.0
car_door_lock_switch,70.2,94.9,94.2,92.9,49.4,50.3,74.9,93.6,87.2,72.8,65.0,93.6,94.1,88.0,76.0,68.0
ceramic_fuse,80.7,96.7,94.3,91.2,29.1,36.7,75.3,91.2,79.2,60.0,91.2,98.3,97.8,32.0,28.0,20.0
ceramic_wave_filter,89.4,98.4,95.0,90.7,54.2,58.3,72.9,66.4,54.4,33.6,93.4,98.9,96.6,44.0,20.0,16.0
charging_port,86.0,97.8,94.6,87.4,33.6,33.1,72.7,69.6,60.7,42.2,95.2,99.4,95.8,52.0,32.0,20.0
chip-inductor,84.3,97.5,94.6,86.3,40.0,38.7,72.5,73.0,54.8,41.3,86.0,97.8,95.6,56.0,52.0,40.0
circuit_breaker,91.0,98.8,95.2,98.3,74.2,69.9,87.8,64.6,52.8,33.1,99.1,99.9,98.7,4.0,4.0,4.0
circular_aviation_connector,66.9,88.9,87.5,67.6,12.9,18.5,40.5,98.4,95.6,89.1,90.3,98.6,95.5,60.0,52.0,28.0
common-mode-choke,69.4,90.3,91.2,96.3,60.1,57.8,83.1,88.2,75.4,64.7,77.0,96.4,94.1,96.0,88.0,64.0
common-mode-filter,93.1,99.0,96.2,93.5,44.1,43.5,76.1,45.0,31.3,20.6,96.0,99.5,97.5,28.0,20.0,16.0
connector,90.2,98.6,94.5,86.7,63.1,59.2,75.5,73.1,60.0,40.0,96.8,99.6,97.0,36.0,28.0,8.0
connector_housing-female,96.2,99.3,97.4,87.8,50.8,54.0,82.3,27.0,16.7,10.3,98.8,99.8,99.0,12.0,8.0,8.0
console_switch,94.3,99.2,96.4,78.8,27.0,32.8,75.2,45.6,28.0,16.8,97.8,99.7,98.0,20.0,16.0,12.0
crimp_st_cable_mount_box,85.6,97.5,93.3,97.1,61.9,63.3,91.5,93.0,70.4,39.4,86.7,98.0,95.4,68.0,56.0,40.0
dc_jack,88.6,97.8,93.6,88.0,48.9,43.0,81.8,68.7,55.4,39.8,95.6,99.4,97.5,32.0,20.0,20.0
dc_power_connector,93.6,99.1,96.2,90.0,26.9,30.2,81.7,46.4,32.0,19.2,96.8,99.4,98.3,16.0,8.0,4.0
detection_switch,82.9,96.1,91.4,90.7,45.2,46.0,65.8,84.4,72.0,53.8,94.4,99.3,95.8,64.0,36.0,20.0
duckbill_circuit_breaker,75.1,95.0,93.3,94.2,19.9,24.8,81.8,95.8,89.4,76.8,74.8,95.2,94.3,92.0,68.0,44.0
earphone_audio_unit,77.9,95.8,93.2,93.0,40.9,41.2,60.8,87.6,77.9,56.6,82.6,97.5,94.9,68.0,64.0,60.0
effect_transistor,75.9,93.2,90.9,97.2,64.9,58.7,78.9,81.3,70.0,52.7,80.8,96.7,94.6,84.0,60.0,44.0
electronic_watch_movement,78.1,96.8,94.1,96.3,57.4,58.1,69.0,95.2,88.8,73.6,80.0,97.1,94.1,96.0,88.0,72.0
ethernet-connector,87.4,96.9,94.3,88.8,19.3,22.4,79.1,62.9,40.0,26.4,82.9,96.4,96.1,44.0,44.0,36.0
ferrite_bead,85.7,97.9,93.7,98.8,75.9,74.1,87.1,95.5,76.9,53.7,88.9,98.5,94.8,76.0,48.0,44.0
ffc_connector_plug,91.4,98.4,94.5,95.9,37.0,43.6,65.6,56.8,51.1,42.0,99.5,99.9,99.5,4.0,4.0,4.0
flow_control_valve,84.4,96.5,94.2,98.9,51.8,54.2,92.2,66.7,52.7,36.7,74.9,95.7,94.9,72.0,64.0,60.0
flower_copper_shape,93.0,99.1,94.9,95.9,65.5,63.0,84.7,72.8,47.2,24.8,97.1,99.6,97.5,24.0,12.0,8.0
flower_velvet_fabric,95.2,99.4,96.4,91.2,71.7,69.6,82.3,43.2,25.6,13.6,95.5,99.4,97.3,32.0,28.0,16.0
fork-crimp-terminal,84.7,95.1,94.0,98.3,51.5,49.6,91.6,54.4,46.1,32.8,93.6,98.2,97.2,36.0,12.0,12.0
fuse_cover,81.4,96.1,92.2,93.8,64.5,62.4,80.1,90.3,75.8,60.0,84.7,97.5,96.4,47.8,47.8,21.7
fuse_holder,95.7,99.4,96.9,95.9,53.0,54.2,82.2,36.8,24.8,15.2,99.2,99.9,98.3,16.0,0.0,0.0
gear,97.9,99.6,98.8,98.8,80.2,77.2,95.3,7.1,5.6,4.8,100.0,100.0,100.0,0.0,0.0,0.0
gear_motor,78.1,95.9,95.2,86.6,19.2,29.2,79.8,72.0,65.6,56.0,75.0,95.4,95.4,72.0,68.0,52.0
green-ring-filter,80.4,92.3,89.2,91.4,21.0,24.7,66.6,80.1,63.7,49.4,92.0,98.9,95.4,64.0,48.0,28.0
hairdryer_switch,94.9,99.3,96.7,98.9,77.0,73.7,77.5,38.4,26.4,16.8,97.1,99.6,97.5,28.0,20.0,8.0
hall_effect_sensor,93.4,98.9,95.5,98.2,77.5,71.8,80.5,68.0,36.8,16.0,96.2,99.1,98.2,12.0,8.0,4.0
headphone_jack-female,96.0,99.4,97.5,92.3,59.3,59.2,83.0,26.8,17.3,13.4,97.4,99.6,98.5,20.0,12.0,12.0
headphone_jack_socket,86.8,98.0,94.1,94.3,49.0,47.3,85.7,82.3,68.5,37.7,89.3,98.2,95.1,72.0,44.0,24.0
hex_plug,89.2,98.4,95.2,91.9,58.3,58.6,77.3,64.8,45.6,28.8,94.0,99.2,96.1,56.0,40.0,20.0
humidity_sensor,96.2,99.4,96.8,98.1,52.5,53.0,92.6,33.6,17.9,4.5,99.8,100.0,99.7,0.0,0.0,0.0
ingot_buckle,95.8,99.5,95.8,97.2,59.8,54.7,83.7,71.2,26.4,5.6,99.5,99.9,99.0,12.0,4.0,0.0
insect_metal_parts,79.6,96.2,93.9,94.2,27.4,31.2,82.1,78.7,66.7,48.9,86.6,98.1,95.2,64.0,52.0,44.0
inverter_connector,96.3,99.5,96.5,98.4,63.4,65.0,94.6,42.4,27.2,12.0,100.0,100.0,100.0,0.0,0.0,0.0
jam_jar_model,61.3,88.0,91.0,81.9,15.8,34.0,73.1,96.8,93.0,83.2,47.4,89.8,94.1,100.0,100.0,100.0
joystick_switch,97.6,99.5,97.7,99.0,63.3,60.1,96.9,22.4,9.6,4.0,96.9,99.2,99.7,4.0,4.0,4.0
kfc_push-key_switch,81.4,96.7,94.1,90.1,33.4,38.9,60.2,91.5,84.5,60.5,92.1,98.3,97.8,24.0,16.0,16.0
knob-cap,91.8,98.4,94.4,91.1,30.6,29.9,69.8,60.6,40.6,24.8,95.9,99.3,98.3,16.0,16.0,12.0
laser_diode,66.2,91.5,91.6,80.6,3.6,10.1,71.9,94.7,88.8,81.1,80.3,97.0,94.1,96.0,80.0,60.0
lattice_block_plug,73.6,93.3,92.0,94.5,42.5,45.7,79.3,82.2,67.8,60.0,84.8,97.8,95.4,60.0,56.0,44.0
lego-pin-connector-plate,98.4,99.8,98.7,99.0,78.4,73.8,94.5,10.9,9.4,5.5,99.6,99.9,99.2,4.0,4.0,0.0
lego-propeller,88.2,98.0,95.2,95.4,62.0,61.4,83.3,65.9,43.2,34.1,87.3,98.2,95.5,64.0,52.0,44.0
lego-reel,90.4,98.7,94.7,92.6,56.5,57.6,92.4,72.0,53.6,28.8,99.6,99.9,99.2,12.0,0.0,0.0
lego-technical-gear,93.3,98.7,95.2,97.8,67.0,65.5,88.5,75.7,45.8,11.1,97.2,99.6,98.7,12.0,12.0,12.0
lego-turbine,95.6,98.7,95.2,97.5,72.8,68.6,88.3,29.8,20.2,12.9,90.5,98.7,96.4,56.0,44.0,44.0
lighting_connector,86.8,96.9,90.7,97.4,70.3,64.8,77.2,85.4,69.7,51.5,83.6,97.5,94.3,80.0,80.0,60.0
lilypad_led,85.8,97.5,94.8,91.9,47.9,51.6,85.6,71.2,55.2,40.0,90.4,97.6,97.3,32.0,32.0,24.0
limit-switch,92.9,98.1,92.9,95.7,36.3,42.3,83.9,61.4,39.9,23.6,96.8,99.6,97.0,44.0,20.0,8.0
lithium_battery_plug,93.4,98.9,95.8,98.2,68.2,65.0,85.1,46.5,31.2,18.1,98.0,99.7,99.0,12.0,8.0,8.0
littel-fuse,94.0,99.2,95.7,81.3,43.6,48.1,78.2,54.8,29.4,16.7,96.4,99.5,98.3,20.0,12.0,12.0
little_cow_model,67.2,91.6,92.2,96.4,43.1,47.8,82.4,90.8,87.1,79.1,69.5,93.9,94.1,92.0,72.0,64.0
lock,94.1,99.0,96.0,86.5,42.5,45.1,65.4,43.9,25.9,18.0,96.5,99.4,99.0,8.0,8.0,8.0
long-zipper,92.6,98.8,95.7,86.2,14.8,17.7,80.5,51.8,32.1,21.9,95.9,99.4,97.1,40.0,32.0,4.0
meteor_hammer_arrowhead,82.3,96.5,92.2,97.1,63.8,62.0,87.2,82.0,73.3,62.2,90.9,98.8,95.7,64.0,56.0,28.0
miniature_laser_module,88.8,98.3,94.8,96.2,48.1,51.5,87.0,69.8,56.3,42.1,97.0,99.6,97.7,24.0,20.0,8.0
miniature_lifting_motor,78.1,96.7,94.0,97.9,78.8,77.4,72.9,93.8,80.5,66.4,75.5,96.4,94.5,88.0,84.0,60.0
miniature_motor,89.3,98.4,95.7,98.4,65.2,61.5,84.0,57.7,46.3,33.3,96.9,99.5,98.5,20.8,8.3,4.2
miniature_stepper_motor,93.0,99.1,95.5,92.8,62.8,60.4,71.9,62.4,40.0,24.8,98.3,99.8,98.3,12.0,12.0,4.0
mobile_charging_connector,91.2,98.7,95.7,98.1,81.1,76.0,87.1,54.4,42.4,33.6,93.0,99.0,96.1,56.0,36.0,20.0
model_steering_module,89.3,98.0,93.2,99.0,57.3,61.5,88.4,71.2,54.7,34.1,90.1,98.7,95.6,64.0,48.0,36.0
monitor_socket,91.5,98.8,95.4,98.5,76.6,68.7,89.8,57.8,41.4,28.9,91.2,98.7,95.7,64.0,44.0,24.0
motor_bracket,86.2,98.0,94.3,96.4,73.9,69.8,78.3,82.7,62.2,48.0,92.0,98.9,95.6,64.0,48.0,24.0
motor_gear_reducer,74.0,95.3,93.8,81.6,16.2,24.9,65.1,89.5,82.0,70.7,73.0,95.3,94.5,84.0,84.0,76.0
motor_plug,91.8,98.7,96.3,98.2,79.0,74.1,91.3,46.9,30.0,25.4,99.3,99.9,98.2,16.0,0.0,0.0
mouse_socket,85.7,97.2,92.3,98.5,65.6,63.6,78.3,84.0,71.8,51.5,85.7,97.9,94.2,88.0,72.0,44.0
multi_function_switch,97.0,99.6,97.5,84.6,50.2,55.1,74.4,27.2,22.4,12.8,99.6,99.9,99.5,4.0,4.0,4.0
nylon_ball_head,89.4,98.5,95.2,92.9,65.5,66.1,77.5,68.0,46.4,33.6,89.7,98.4,97.1,36.0,32.0,24.0
optical_fiber_outlet,93.8,99.2,95.3,98.7,81.1,75.8,90.6,64.6,38.6,18.9,95.6,99.4,97.0,48.0,20.0,16.0
pencil_sharpener,90.2,98.5,94.9,98.6,60.8,57.3,85.8,64.7,52.9,35.3,95.8,99.4,97.5,28.0,24.0,20.0
pinboard_connector,86.2,98.2,94.1,84.9,27.7,31.9,82.0,98.4,78.4,52.0,84.2,97.9,94.3,84.0,80.0,76.0
pitch_connector,90.2,98.4,93.1,92.3,73.0,71.7,86.1,81.9,65.8,40.6,91.2,98.9,94.9,76.0,52.0,36.0
pneumatic_elbow,83.1,97.3,95.0,91.3,62.7,61.3,63.7,66.4,54.7,43.8,84.3,97.7,95.0,76.0,72.0,52.0
pot_core,96.2,99.4,97.5,92.0,60.2,59.3,62.9,24.8,14.7,11.6,98.4,99.7,99.5,4.0,4.0,4.0
potentiometer,84.1,95.9,95.4,98.2,44.3,42.3,92.3,39.1,37.5,34.2,98.7,99.8,99.2,8.0,8.0,8.0
power_bank_module,88.7,98.1,93.7,77.8,36.0,40.7,70.7,80.4,65.2,31.2,89.9,98.3,97.0,36.0,32.0,16.0
power_inductor,81.3,96.4,94.4,93.9,37.7,38.6,74.2,69.2,57.3,45.5,88.5,98.5,94.1,88.0,68.0,48.0
power_jack,77.0,96.0,94.1,87.4,3.3,7.2,60.3,89.1,77.3,61.7,84.3,97.6,95.0,76.0,56.0,40.0
power_strip_socket,82.2,94.1,87.1,97.4,51.9,55.6,82.0,89.9,77.5,57.7,90.3,98.5,95.6,56.0,44.0,28.0
pulse_transformer,69.9,92.7,93.6,87.1,38.3,39.3,73.1,87.6,73.0,66.4,71.5,94.4,94.5,76.0,48.0,48.0
purple-clay-pot,97.0,99.5,97.5,98.2,73.9,71.9,89.7,23.5,13.2,5.9,99.1,99.8,99.2,7.4,7.4,3.7
push_button_switch,92.6,98.8,95.2,96.3,42.5,45.0,71.5,58.7,38.4,21.7,98.1,99.7,98.0,24.0,16.0,4.0
push_in_terminal,84.2,97.8,95.5,97.3,46.4,52.2,88.1,65.5,56.0,49.1,93.7,99.2,97.8,30.4,30.4,26.1
recorder_switch,77.7,96.0,94.1,98.2,29.4,36.9,82.8,84.3,70.1,55.1,81.8,97.1,94.7,80.0,68.0,48.0
rectangular-connector-accessories,87.5,94.2,88.0,96.4,46.1,49.9,87.4,81.3,60.2,36.1,93.2,99.0,96.5,60.0,32.0,16.0
red_terminal,87.4,97.8,93.8,98.1,68.2,70.1,87.6,82.0,60.7,42.0,89.1,98.5,95.2,76.0,48.0,36.0
retaining_ring,87.5,97.3,91.3,80.9,46.8,43.4,68.0,82.7,66.3,48.0,91.5,98.8,95.0,72.0,44.0,28.0
rheostat,76.1,95.9,94.2,96.2,41.2,44.4,84.9,83.3,72.2,60.3,83.8,97.5,94.1,88.0,56.0,48.0
rotary_position_sensor,86.8,97.8,93.1,84.6,36.5,41.6,68.0,83.8,68.2,49.4,93.7,99.1,96.8,40.0,28.0,24.0
round_twist_switch,80.4,96.6,93.5,95.3,40.4,43.9,60.2,94.2,84.9,66.9,87.9,98.4,94.5,76.0,76.0,56.0
self-lock_switch,78.9,96.5,94.0,94.8,44.5,47.7,79.5,91.4,78.1,64.8,84.4,97.0,95.9,60.0,44.0,32.0
shelf_support_module,93.7,99.1,96.6,87.4,45.1,44.7,71.4,42.3,36.2,21.5,96.8,99.6,97.6,32.0,32.0,12.0
side_press_switch,97.1,99.6,96.9,98.6,83.1,76.8,89.9,42.4,16.8,6.4,99.2,99.9,98.5,12.0,4.0,0.0
side_release_buckle,75.6,95.8,94.5,93.3,23.0,25.5,83.6,79.5,67.7,54.3,64.3,94.1,94.1,96.0,72.0,72.0
silicon_cell_sensor,74.9,95.9,94.2,98.2,49.7,49.1,90.6,93.6,86.4,71.2,92.6,98.2,97.5,28.0,16.0,8.0
sim_card_reader,95.8,99.5,95.9,88.8,63.0,64.6,80.9,60.9,27.3,11.7,99.6,99.9,99.0,8.0,0.0,0.0
single-pole_potentiometer,71.2,94.4,93.3,92.9,21.8,29.9,65.0,94.3,85.8,76.6,87.7,98.3,95.0,76.0,56.0,40.0
single_switch,83.4,97.4,94.1,97.6,50.5,52.4,63.9,89.7,75.4,50.8,93.3,99.1,96.0,60.0,32.0,20.0
slide_switch,92.4,98.9,96.1,92.7,26.6,28.5,60.5,51.9,39.5,24.8,99.6,99.9,99.7,4.0,4.0,0.0
slipper- model,88.7,98.3,94.9,93.9,54.3,56.1,82.6,72.0,53.6,36.0,96.4,99.3,99.3,8.0,8.0,8.0
small_leaf,89.2,98.1,93.3,93.7,31.1,36.5,82.6,77.4,55.3,36.5,95.0,99.3,98.0,28.0,28.0,24.0
smd_receiver_module,69.0,90.7,89.9,89.6,38.0,40.4,63.0,91.6,84.1,74.3,80.8,97.1,95.0,68.0,64.0,56.0
solderless_adapter,89.0,98.5,94.2,94.8,40.5,41.1,89.6,84.0,63.2,38.4,91.6,98.8,96.1,48.0,32.0,24.0
spherical_airstone,92.2,98.8,95.5,95.4,46.1,46.9,74.2,52.6,38.7,23.4,97.4,99.7,98.3,16.7,12.5,12.5
spring_antenna,88.5,97.6,94.1,91.5,32.0,33.7,82.7,64.7,46.7,34.7,88.1,98.3,96.1,56.0,40.0,40.0
square_terminal,96.1,99.5,96.1,84.2,56.7,60.0,79.1,67.8,24.0,2.5,99.8,100.0,99.8,4.2,0.0,0.0
steering_T-head,98.6,99.8,98.3,98.8,76.8,73.7,94.4,16.7,7.9,3.2,99.9,100.0,99.8,0.0,0.0,0.0
steering_wheel,83.9,97.7,94.3,98.2,72.7,64.3,74.9,85.6,67.2,51.2,85.8,98.0,95.5,76.0,48.0,44.0
suction-cup,83.7,96.7,92.9,96.2,66.6,64.8,82.8,78.3,67.7,49.1,86.0,98.1,94.8,84.0,68.0,56.0
telephone_spring_switch,90.0,98.7,95.0,94.7,71.0,67.9,80.4,70.4,52.0,36.8,98.8,99.8,98.3,20.0,8.0,4.0
tension_snap_release_clip,95.4,99.3,97.6,93.5,58.5,58.4,89.2,25.6,18.6,14.0,96.7,99.5,97.8,28.0,24.0,16.0
thumbtack,92.8,98.6,93.7,97.6,47.8,48.8,92.2,65.0,42.6,25.1,98.3,99.8,98.3,16.0,12.0,4.0
thyristor,100.0,100.0,99.9,95.9,41.0,41.1,90.7,0.8,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0
toy-tire,92.2,98.9,94.0,95.5,70.9,68.8,74.2,73.9,56.3,25.4,97.9,99.7,97.0,41.7,12.5,0.0
traceless_hair_clip,99.0,99.9,98.1,99.1,80.5,75.9,90.7,16.2,0.8,0.0,100.0,100.0,99.8,0.0,0.0,0.0
travel_switch,84.2,97.6,94.7,87.3,31.8,38.5,62.4,82.4,64.8,51.2,94.9,99.3,97.1,36.0,24.0,16.0
travel_switch_green,91.4,98.8,95.1,93.6,40.8,43.4,84.0,67.2,51.2,32.8,98.4,99.7,99.0,8.0,8.0,4.0
tubular_key_switch,82.8,97.3,94.9,82.6,24.9,24.9,74.1,71.2,57.6,45.6,90.9,98.6,96.0,52.0,36.0,20.0
vacuum_switch,65.4,94.3,94.2,97.5,62.4,61.8,82.5,92.8,87.2,84.0,69.6,95.2,94.3,92.0,88.0,80.0
vehicle_harness_conductor,93.6,98.9,95.3,95.1,50.8,54.3,89.3,55.6,34.0,20.3,97.2,99.6,98.3,16.0,12.0,12.0
vertical-adjustable-resistor,84.5,95.7,89.9,97.4,60.4,57.7,89.6,84.6,65.6,52.4,87.6,98.1,95.9,56.0,36.0,32.0
vibration_motor,79.2,94.9,92.3,93.6,33.9,41.8,63.5,86.4,74.0,50.9,96.3,99.5,97.1,36.0,20.0,16.0
volume_potentiometer,82.0,96.0,91.9,96.2,76.3,73.0,78.5,81.4,73.2,55.7,92.1,98.9,95.6,56.0,44.0,20.0
wireless_receiver_module,68.3,94.9,94.1,74.8,35.7,40.6,60.3,95.2,88.8,77.6,67.2,94.9,94.1,96.0,96.0,84.0
Mean,86.3,97.3,94.5,92.8,50.7,51.3,78.6,68.1,53.7,39.3,90.5,98.5,96.7,45.3,35.2,26.4
