Name,"I-AUROC,","I-AP,","I-F1max,","P-AUROC,","P-AP,","P-F1max,","P-AUPRO,","I-Overkill@2,","I-Overkill@5,","I-Overkill@10,","S-AUROC,","S-AP,","S-F1max,","S-Overkill@2,","S-Overkill@5,",S-Overkill@10
bag_buckle,92.5,99.0,96.0,99.5,74.7,70.8,96.6,52.8,37.6,28.8,96.1,99.5,96.2,52.0,28.0,4.0
ball_pin,94.1,99.3,95.2,99.2,69.1,63.2,95.1,69.0,50.0,17.5,99.1,99.9,98.0,16.0,0.0,0.0
balun_transformer,77.6,95.4,91.7,95.4,69.6,67.2,67.0,94.8,88.4,75.0,81.1,97.3,94.4,76.0,76.0,64.0
battery,65.5,92.5,93.9,87.4,13.6,19.4,55.7,94.6,86.0,77.5,74.3,94.9,94.6,88.0,80.0,64.0
battery_holder_connector,82.5,97.1,94.3,86.4,33.0,32.5,73.8,78.3,65.1,48.1,91.0,98.7,96.6,48.0,32.0,24.0
battery_socket_connector,67.8,93.0,92.2,87.8,42.7,43.0,57.7,94.5,87.1,74.8,84.4,97.9,94.1,88.0,88.0,64.0
bend_connector,84.4,97.4,93.4,90.6,38.0,39.5,67.3,83.3,69.4,60.4,93.1,98.9,97.8,28.0,24.0,20.0
blade_switch,86.6,97.6,95.7,95.0,52.4,53.3,74.4,58.4,40.8,30.4,86.4,97.6,97.6,32.0,28.0,24.0
blue_light_switch,69.4,91.7,92.7,83.7,15.4,28.5,64.5,93.5,83.8,66.9,61.0,91.5,94.8,88.0,88.0,76.0
bluetooth_module,85.2,97.9,95.3,93.4,63.5,58.7,76.9,64.0,54.4,48.0,88.9,98.5,95.9,60.0,56.0,48.0
boost_converter_module,74.5,93.7,91.3,92.5,60.0,57.3,65.8,90.6,79.6,63.0,73.9,95.9,94.3,88.0,72.0,64.0
bread_model,80.9,96.2,93.4,96.4,54.0,60.2,87.1,77.6,69.1,61.2,83.8,97.3,95.7,56.0,40.0,36.0
brooch_clasp_accessory,98.4,99.8,97.6,97.8,76.6,74.3,92.5,23.2,8.0,2.2,99.9,100.0,99.8,0.0,0.0,0.0
button_battery_holder,85.2,97.8,94.5,88.8,36.7,41.5,70.7,79.7,57.8,46.9,88.7,98.4,95.3,76.0,44.0,28.0
button_motor,96.6,99.5,96.6,97.7,74.9,73.3,83.5,39.2,19.2,8.0,98.3,99.7,99.0,8.0,8.0,4.0
button_switch,90.5,98.8,94.2,99.1,83.0,77.4,82.0,83.2,69.6,48.0,99.3,99.9,98.7,4.0,4.0,0.0
car_door_lock_switch,69.2,94.6,94.2,92.6,48.2,49.9,74.0,92.0,82.4,76.0,64.5,93.5,94.3,96.0,84.0,72.0
ceramic_fuse,78.6,96.4,94.3,91.2,28.6,35.9,75.3,92.8,84.8,62.4,88.9,98.0,97.0,40.0,24.0,24.0
ceramic_wave_filter,85.2,97.7,94.6,90.8,49.6,54.5,72.1,78.4,61.6,44.0,91.4,98.7,96.1,52.0,28.0,20.0
charging_port,83.8,97.3,94.2,86.5,32.0,32.8,70.9,77.0,62.2,50.4,94.9,99.3,96.8,40.0,28.0,16.0
chip-inductor,82.4,97.2,94.2,86.2,40.1,38.9,72.5,81.7,61.9,51.6,83.5,97.4,95.4,64.0,60.0,52.0
circuit_breaker,91.2,98.8,95.2,98.3,73.2,69.1,87.8,63.8,48.8,32.3,99.7,99.9,99.3,4.0,0.0,0.0
circular_aviation_connector,62.9,87.2,87.5,67.9,11.3,15.9,39.7,99.6,98.4,93.5,85.7,97.8,95.4,64.0,48.0,48.0
common-mode-choke,68.5,89.2,91.6,96.3,58.1,57.0,83.1,83.4,73.3,64.2,75.1,95.8,94.1,100.0,96.0,72.0
common-mode-filter,88.2,98.2,95.4,93.2,43.3,43.1,75.5,58.8,43.5,31.3,88.0,98.3,95.9,64.0,56.0,40.0
connector,86.9,98.1,94.4,86.1,59.8,54.7,72.5,75.4,70.0,53.8,94.5,99.3,95.8,60.0,44.0,16.0
connector_housing-female,95.1,99.1,97.0,87.3,48.0,50.7,81.5,34.1,23.0,14.3,98.0,99.7,98.8,12.0,12.0,8.0
console_switch,89.0,98.3,95.4,78.3,25.9,32.7,74.5,64.0,40.0,31.2,92.9,99.0,97.0,36.0,32.0,20.0
crimp_st_cable_mount_box,79.2,96.3,93.3,96.2,53.6,54.0,88.4,93.7,78.9,58.5,80.1,97.1,95.2,68.0,64.0,60.0
dc_jack,87.1,97.5,93.3,87.7,48.3,42.3,81.3,72.3,57.8,48.2,93.5,99.1,97.0,40.0,24.0,16.0
dc_power_connector,92.0,98.9,96.2,89.6,26.6,30.0,81.0,45.6,37.6,26.4,95.7,99.3,97.5,24.0,16.0,8.0
detection_switch,78.8,95.2,91.4,90.6,45.0,45.7,64.9,84.9,76.3,63.4,92.1,99.0,94.3,92.0,72.0,20.0
duckbill_circuit_breaker,71.8,94.1,93.2,93.4,16.6,20.2,80.1,96.5,88.7,79.6,71.1,94.8,94.3,92.0,80.0,68.0
earphone_audio_unit,68.8,93.3,93.2,90.8,25.3,31.3,54.4,89.0,80.7,72.4,74.9,95.9,94.3,88.0,80.0,52.0
effect_transistor,70.2,91.3,90.9,97.0,61.1,55.0,78.2,83.3,74.9,60.1,73.5,95.6,94.8,80.0,68.0,60.0
electronic_watch_movement,75.9,96.4,94.1,95.6,50.3,51.6,66.7,95.2,88.8,72.8,77.4,96.7,94.1,88.0,84.0,80.0
ethernet-connector,88.4,97.3,94.4,88.6,19.9,23.2,79.1,72.1,39.3,25.7,85.0,96.9,96.9,44.0,36.0,36.0
ferrite_bead,76.6,96.4,93.7,98.7,74.2,72.6,87.0,95.5,90.3,76.1,75.4,96.5,94.8,76.0,76.0,72.0
ffc_connector_plug,90.7,98.2,94.3,95.9,37.5,45.0,65.1,59.1,55.1,40.9,95.7,99.4,98.0,24.0,20.0,16.0
flow_control_valve,82.8,96.2,93.8,98.8,50.2,52.8,91.8,73.3,52.7,42.7,76.0,95.9,94.3,84.0,68.0,56.0
flower_copper_shape,92.5,99.0,95.1,95.8,65.2,63.0,84.7,74.4,47.2,25.6,96.6,99.5,96.8,44.0,20.0,8.0
flower_velvet_fabric,94.0,99.2,96.2,91.1,71.1,69.1,82.2,54.4,34.4,20.0,94.9,99.3,96.6,44.0,36.0,16.0
fork-crimp-terminal,84.4,95.2,93.2,98.3,52.1,49.9,91.4,66.7,47.8,33.9,93.4,98.4,96.9,40.0,12.0,12.0
fuse_cover,79.3,95.7,92.2,93.7,63.7,62.1,79.6,88.5,83.0,63.0,80.2,97.1,96.2,65.2,56.5,52.2
fuse_holder,96.1,99.5,96.7,95.7,52.9,54.5,82.0,39.2,23.2,10.4,99.3,99.9,98.8,20.0,0.0,0.0
gear,97.4,99.6,98.5,98.5,78.8,76.1,94.6,14.3,8.7,5.6,100.0,100.0,100.0,0.0,0.0,0.0
gear_motor,80.7,96.5,95.2,85.1,16.8,26.2,75.3,73.6,64.8,53.6,80.5,96.5,96.6,48.0,48.0,36.0
green-ring-filter,79.5,91.9,89.2,91.1,19.7,23.4,66.0,77.3,64.5,49.8,88.5,98.5,94.7,80.0,68.0,40.0
hairdryer_switch,92.2,98.9,95.7,98.8,76.5,73.6,77.9,59.2,42.4,23.2,94.6,99.3,96.8,48.0,36.0,20.0
hall_effect_sensor,93.2,98.9,95.4,98.1,76.8,71.1,80.5,68.0,40.8,15.2,96.0,99.1,98.2,16.0,8.0,4.0
headphone_jack-female,93.7,99.1,96.6,92.1,57.7,58.1,82.4,42.5,35.4,18.9,96.7,99.5,97.5,24.0,24.0,12.0
headphone_jack_socket,85.9,97.8,94.2,94.3,44.3,45.6,84.3,81.5,63.8,44.6,86.4,97.8,94.3,84.0,60.0,40.0
hex_plug,89.3,98.4,95.3,91.7,57.6,57.9,76.8,65.6,49.6,32.8,95.3,99.4,96.4,52.0,32.0,12.0
humidity_sensor,95.4,99.2,96.8,98.1,52.1,52.4,92.5,32.8,23.1,9.7,99.7,100.0,99.7,0.0,0.0,0.0
ingot_buckle,94.8,99.4,95.4,96.9,57.9,53.2,82.7,64.0,36.0,12.0,99.2,99.9,98.5,12.0,0.0,0.0
insect_metal_parts,76.1,95.6,93.6,94.3,27.8,31.5,82.2,81.6,69.5,61.0,83.9,97.7,94.5,84.0,64.0,52.0
inverter_connector,95.7,99.5,96.0,98.3,62.7,64.8,94.1,55.2,33.6,18.4,100.0,100.0,100.0,0.0,0.0,0.0
jam_jar_model,61.9,88.6,91.0,82.1,16.4,33.8,73.7,96.8,91.9,81.6,51.0,91.2,94.1,100.0,100.0,96.0
joystick_switch,96.3,99.4,96.8,98.9,61.8,59.7,96.4,36.0,23.2,9.6,96.7,99.2,99.0,4.0,4.0,4.0
kfc_push-key_switch,80.6,96.4,94.0,90.1,33.0,38.6,60.5,90.7,78.3,60.5,90.9,97.8,97.5,28.0,20.0,16.0
knob-cap,85.8,97.0,93.6,91.4,31.4,31.5,70.4,68.5,52.7,37.6,91.4,98.7,96.4,48.0,40.0,32.0
laser_diode,66.6,91.4,91.6,80.0,4.3,11.7,71.5,94.1,89.3,80.5,75.3,95.6,94.1,92.0,64.0,64.0
lattice_block_plug,75.0,93.5,91.8,94.3,39.0,41.9,80.2,82.2,70.6,60.6,85.5,97.9,94.9,72.0,56.0,48.0
lego-pin-connector-plate,98.2,99.7,98.8,98.9,77.2,72.7,94.2,11.7,9.4,4.7,99.7,99.9,99.5,4.0,4.0,0.0
lego-propeller,87.2,97.9,95.2,95.4,61.4,60.8,82.7,66.7,44.7,37.1,87.4,98.2,95.6,68.0,48.0,44.0
lego-reel,89.9,98.6,94.3,92.1,55.4,56.8,91.6,83.2,56.0,36.8,99.8,99.9,99.2,4.0,0.0,0.0
lego-technical-gear,92.7,98.7,94.7,97.5,64.7,63.4,87.3,81.2,43.8,13.2,97.1,99.6,98.4,12.0,12.0,12.0
lego-turbine,95.1,98.5,94.5,97.2,71.8,68.0,87.6,37.9,23.0,12.1,90.1,98.7,95.7,60.0,44.0,44.0
lighting_connector,86.8,96.9,90.9,97.3,70.7,65.5,77.4,84.3,70.2,53.0,83.2,97.5,94.3,92.0,80.0,60.0
lilypad_led,84.9,97.3,94.9,91.5,45.9,49.6,84.8,70.4,56.8,43.2,88.5,97.2,96.1,52.0,40.0,24.0
limit-switch,91.6,97.8,91.7,95.7,37.9,42.6,84.1,63.9,48.5,30.5,93.2,99.1,96.1,52.0,40.0,20.0
lithium_battery_plug,93.5,98.9,95.7,98.1,68.5,65.6,85.4,54.2,29.2,18.1,97.8,99.7,99.0,12.0,8.0,8.0
littel-fuse,94.1,99.2,95.5,81.7,44.7,48.4,78.5,62.7,33.3,15.9,97.4,99.7,98.8,16.0,12.0,12.0
little_cow_model,64.9,90.9,92.2,96.3,39.7,45.6,81.9,90.8,87.7,80.4,69.1,94.1,94.1,92.0,84.0,80.0
lock,93.4,98.9,96.0,86.7,43.0,45.6,65.5,43.9,32.4,18.0,95.8,99.3,98.8,12.0,12.0,12.0
long-zipper,92.4,98.8,95.4,85.6,13.5,15.8,79.4,54.0,34.3,21.9,96.1,99.4,97.1,40.0,28.0,4.0
meteor_hammer_arrowhead,81.4,96.3,92.1,97.2,63.9,61.9,87.1,86.0,77.9,61.6,89.7,98.6,95.5,72.0,64.0,40.0
miniature_laser_module,74.9,94.3,94.1,95.6,28.0,39.8,84.5,81.7,68.3,47.6,75.1,95.2,94.1,96.0,84.0,80.0
miniature_lifting_motor,76.3,96.5,94.0,97.7,77.9,76.3,71.9,93.8,83.6,75.0,76.0,96.6,94.1,92.0,84.0,72.0
miniature_motor,79.1,96.2,95.2,98.2,56.7,55.5,85.9,64.2,54.5,46.3,84.2,97.6,96.8,50.0,50.0,41.7
miniature_stepper_motor,91.8,98.9,95.1,92.6,61.7,59.3,71.2,70.4,46.4,31.2,98.8,99.8,98.5,16.0,12.0,0.0
mobile_charging_connector,90.7,98.7,95.9,97.9,80.6,75.8,86.6,54.4,40.8,32.0,92.8,98.9,96.5,56.0,32.0,24.0
model_steering_module,87.9,97.7,92.5,98.9,56.1,60.5,87.7,81.2,65.3,44.1,88.1,98.4,94.7,72.0,60.0,40.0
monitor_socket,90.7,98.6,95.4,98.4,76.1,68.6,89.2,61.7,46.1,32.0,89.8,98.6,95.5,56.0,44.0,40.0
motor_bracket,85.1,97.8,94.0,96.3,72.8,68.8,77.8,85.8,67.7,51.2,90.7,98.7,94.5,76.0,60.0,24.0
motor_gear_reducer,73.7,95.3,93.8,81.3,15.4,23.8,64.6,91.7,88.0,72.2,75.9,95.8,94.3,88.0,84.0,76.0
motor_plug,91.3,98.6,96.0,97.9,77.4,73.3,90.3,52.3,33.1,23.8,99.2,99.9,98.2,12.0,0.0,0.0
mouse_socket,83.8,96.8,92.3,98.5,64.7,63.1,77.9,87.1,76.7,56.4,83.0,97.4,94.3,96.0,64.0,60.0
multi_function_switch,96.6,99.6,97.2,84.5,50.2,55.0,74.1,34.4,22.4,11.2,99.4,99.9,99.0,8.0,8.0,0.0
nylon_ball_head,86.5,98.1,94.5,92.7,64.0,64.8,76.8,80.8,66.4,44.0,87.0,98.1,96.4,52.0,48.0,40.0
optical_fiber_outlet,93.8,99.2,95.3,98.7,81.1,75.8,90.6,64.6,38.6,18.9,95.6,99.4,97.0,48.0,20.0,16.0
pencil_sharpener,88.8,98.3,94.4,98.5,59.3,55.9,84.9,73.5,61.8,39.0,95.2,99.4,96.6,44.0,36.0,16.0
pinboard_connector,86.2,98.2,94.1,83.7,27.0,31.9,81.0,91.2,72.8,47.2,84.9,98.1,94.1,92.0,88.0,64.0
pitch_connector,88.4,98.0,92.9,92.2,72.3,70.6,85.9,83.2,66.5,38.7,89.8,98.7,94.2,84.0,72.0,48.0
pneumatic_elbow,82.8,97.2,94.9,91.3,62.8,61.5,63.8,70.3,60.9,46.9,86.2,98.0,95.0,80.0,64.0,44.0
pot_core,95.5,99.3,97.3,91.6,59.4,58.9,62.4,26.4,17.1,14.0,98.0,99.7,99.0,8.0,8.0,4.0
potentiometer,84.2,96.1,94.9,98.2,46.7,44.7,92.3,45.1,39.1,35.3,98.4,99.8,99.0,16.0,12.0,8.0
power_bank_module,83.4,97.2,93.5,76.3,33.5,38.0,69.7,89.1,73.9,52.9,86.4,97.7,96.3,52.0,48.0,32.0
power_inductor,79.6,96.1,94.4,93.6,35.0,36.3,73.7,69.9,64.3,44.8,86.8,98.2,94.3,96.0,56.0,52.0
power_jack,77.5,96.0,94.0,87.3,3.4,7.7,61.1,92.2,75.0,60.9,84.9,97.7,95.4,68.0,64.0,40.0
power_strip_socket,79.2,91.7,86.8,97.2,49.5,53.4,81.8,92.1,78.3,61.0,63.3,93.0,95.1,64.0,60.0,56.0
pulse_transformer,72.1,93.2,94.2,86.3,37.5,39.2,70.2,75.9,66.4,58.4,73.0,94.9,94.4,76.0,60.0,52.0
purple-clay-pot,96.9,99.5,97.5,98.1,73.1,71.6,88.9,25.7,12.5,6.6,99.0,99.8,99.2,7.4,7.4,3.7
push_button_switch,92.0,98.7,94.8,96.2,40.1,44.2,71.0,65.9,48.6,28.3,98.2,99.8,97.5,24.0,12.0,4.0
push_in_terminal,82.8,97.5,95.5,97.0,43.2,47.9,86.9,67.2,58.6,48.3,92.8,99.0,97.1,39.1,26.1,21.7
recorder_switch,74.2,95.1,94.1,98.2,28.8,36.4,82.4,85.0,73.2,62.2,78.6,96.4,94.7,72.0,64.0,56.0
rectangular-connector-accessories,86.6,93.8,87.0,96.0,44.8,49.6,85.6,80.1,61.7,42.2,93.8,99.1,96.6,44.0,24.0,12.0
red_terminal,87.2,97.8,93.3,98.0,67.7,69.2,87.1,82.7,61.3,44.0,89.9,98.6,95.1,68.0,52.0,36.0
retaining_ring,84.3,96.6,90.7,80.2,45.6,42.2,66.7,85.7,74.5,59.2,83.7,97.8,94.1,84.0,84.0,64.0
rheostat,69.8,94.7,94.1,95.9,36.2,40.4,84.2,86.5,76.2,68.3,76.0,96.1,94.3,88.0,80.0,72.0
rotary_position_sensor,82.6,96.9,92.9,83.7,36.0,41.7,65.4,88.3,75.3,58.4,91.6,98.9,95.5,64.0,52.0,32.0
round_twist_switch,80.4,96.6,93.4,95.2,38.1,41.8,59.1,91.4,84.9,61.2,87.5,98.4,94.5,80.0,68.0,56.0
self-lock_switch,77.9,96.2,94.0,94.8,44.5,47.8,79.4,91.4,78.9,64.1,78.6,96.0,95.7,68.0,52.0,40.0
shelf_support_module,92.0,98.9,95.7,87.1,44.1,43.8,71.2,56.9,43.8,28.5,95.3,99.4,97.1,44.0,40.0,28.0
side_press_switch,96.1,99.5,96.4,98.5,82.4,76.2,89.5,44.8,27.2,9.6,98.6,99.8,98.5,20.0,8.0,4.0
side_release_buckle,74.7,95.6,94.5,93.1,22.0,24.2,83.2,75.6,69.3,55.9,63.6,94.0,94.1,100.0,80.0,76.0
silicon_cell_sensor,73.8,95.8,94.2,97.5,41.2,41.8,89.3,89.6,86.4,72.0,93.0,98.2,97.8,20.0,12.0,8.0
sim_card_reader,94.2,99.2,95.4,88.0,60.1,63.5,77.6,59.4,42.2,22.7,99.0,99.9,98.5,12.0,4.0,0.0
single-pole_potentiometer,70.8,94.2,93.3,91.9,17.5,24.9,63.3,93.6,85.8,75.9,85.8,98.0,95.4,68.0,60.0,48.0
single_switch,82.1,97.1,94.2,97.3,45.9,47.5,63.2,89.7,77.8,49.2,92.2,98.9,96.6,40.0,40.0,32.0
slide_switch,92.5,98.9,96.1,92.6,25.5,27.3,60.7,52.7,38.0,22.5,99.7,99.9,99.7,4.0,4.0,0.0
slipper- model,88.2,98.2,94.6,94.1,54.3,55.8,82.8,73.6,60.0,34.4,96.1,99.3,99.3,8.0,8.0,8.0
small_leaf,85.5,97.4,92.7,92.7,28.7,35.0,81.7,84.3,65.4,54.7,95.7,99.4,97.3,40.0,20.0,12.0
smd_receiver_module,67.5,90.4,89.7,89.1,33.2,36.1,62.4,91.6,86.4,79.4,79.3,96.9,95.0,80.0,68.0,68.0
solderless_adapter,87.1,98.3,94.5,94.6,40.0,40.6,88.8,77.6,64.8,48.8,91.5,98.9,95.9,60.0,48.0,40.0
spherical_airstone,91.0,98.6,94.9,95.2,45.9,47.3,73.8,61.3,46.0,29.2,96.7,99.6,98.0,20.8,20.8,12.5
spring_antenna,87.2,97.3,93.9,91.5,33.4,35.5,83.9,64.1,51.5,40.1,87.2,98.2,95.0,76.0,48.0,44.0
square_terminal,93.0,99.1,94.8,83.9,55.3,58.0,78.7,81.8,46.3,20.7,99.6,99.9,99.3,8.3,4.2,0.0
steering_T-head,98.0,99.7,98.0,98.8,76.4,73.2,94.3,17.5,10.3,6.3,99.8,99.9,99.5,4.0,0.0,0.0
steering_wheel,80.0,97.2,94.2,97.5,66.8,59.8,73.6,93.6,82.4,69.6,83.8,97.8,94.9,72.0,52.0,52.0
suction-cup,81.8,96.0,92.8,96.0,64.2,62.5,82.3,79.5,69.6,50.9,83.8,97.8,94.5,84.0,84.0,60.0
telephone_spring_switch,88.6,98.5,95.0,94.6,70.5,67.6,80.0,71.2,55.2,44.8,98.3,99.8,97.5,28.0,12.0,4.0
tension_snap_release_clip,93.6,99.1,96.5,93.0,56.1,56.0,88.5,43.4,30.2,22.5,96.6,99.5,97.3,36.0,28.0,8.0
thumbtack,92.6,98.5,93.6,97.4,46.8,48.4,91.7,62.3,43.2,23.5,98.1,99.7,98.0,20.0,12.0,4.0
thyristor,99.9,100.0,99.8,95.9,41.1,41.1,90.7,0.8,0.8,0.0,100.0,100.0,100.0,0.0,0.0,0.0
toy-tire,92.2,98.9,94.0,95.5,70.9,68.8,74.2,73.9,56.3,25.4,97.9,99.7,97.0,41.7,12.5,0.0
traceless_hair_clip,98.9,99.9,98.1,99.1,80.3,75.9,90.8,17.7,0.8,0.0,100.0,100.0,99.8,0.0,0.0,0.0
travel_switch,82.5,97.3,94.4,87.2,30.6,37.5,62.2,82.4,66.4,52.8,93.4,99.0,96.3,56.0,32.0,12.0
travel_switch_green,87.5,98.2,94.7,93.1,36.9,39.7,82.7,76.0,56.8,40.8,96.7,99.5,97.5,28.0,20.0,4.0
tubular_key_switch,76.2,95.8,95.0,83.0,25.0,26.4,73.5,65.6,60.0,53.6,87.6,98.2,94.9,72.0,60.0,32.0
vacuum_switch,63.9,93.9,94.2,97.4,62.5,63.6,82.2,94.4,89.6,84.8,68.9,95.0,94.1,92.0,88.0,84.0
vehicle_harness_conductor,91.0,97.9,95.0,94.7,48.0,52.7,89.2,54.9,37.9,24.8,88.3,98.0,96.6,48.0,28.0,24.0
vertical-adjustable-resistor,80.2,94.5,89.2,97.2,58.4,56.3,88.8,90.7,72.7,59.9,81.1,97.1,94.8,88.0,64.0,52.0
vibration_motor,78.9,94.9,92.3,93.5,33.8,41.4,62.9,87.0,71.6,53.3,96.4,99.5,97.8,20.0,20.0,16.0
volume_potentiometer,73.1,93.1,91.6,96.0,75.1,72.2,77.3,85.2,78.1,68.9,77.1,96.6,94.7,80.0,68.0,60.0
wireless_receiver_module,68.9,95.0,94.1,74.5,35.6,40.5,60.4,95.2,92.0,77.6,68.1,95.1,94.1,100.0,96.0,80.0
Mean,84.4,96.9,94.2,92.5,49.0,50.0,77.9,71.6,58.1,44.0,88.6,98.2,96.4,51.9,41.6,31.7
