Name,"I-AUROC,","I-AP,","I-F1max,","P-AUROC,","P-AP,","P-F1max,","P-AUPRO,","I-Overkill@2,","I-Overkill@5,","I-Overkill@10,","S-AUROC,","S-AP,","S-F1max,","S-Overkill@2,","S-Overkill@5,",S-Overkill@10
green-ring-filter,79.0,92.0,88.8,91.1,21.2,24.5,65.7,79.7,72.1,54.6,87.0,98.3,94.3,92.0,72.0,48.0
hairdryer_switch,93.9,99.1,96.5,98.8,76.9,73.9,76.9,46.4,26.4,18.4,94.5,99.3,97.3,44.0,44.0,16.0
hall_effect_sensor,93.1,98.9,95.4,98.2,77.5,71.7,80.8,65.6,36.8,15.2,96.5,99.2,98.5,16.0,4.0,4.0
headphone_jack-female,95.5,99.4,96.5,92.3,59.6,59.3,83.0,44.9,27.6,14.2,99.4,99.9,98.7,4.0,4.0,0.0
headphone_jack_socket,87.1,98.0,94.1,94.6,46.5,46.5,85.3,84.6,55.4,33.8,87.2,98.1,94.8,84.0,52.0,40.0
hex_plug,89.7,98.5,95.0,91.7,58.5,59.0,77.1,71.2,45.6,28.8,93.4,99.1,96.2,52.0,48.0,24.0
humidity_sensor,96.3,99.3,96.7,98.1,51.7,52.3,92.6,36.6,15.7,6.0,99.8,100.0,99.7,0.0,0.0,0.0
ingot_buckle,95.4,99.4,95.4,97.3,60.0,55.7,83.5,70.4,36.8,4.8,99.2,99.9,98.8,8.0,8.0,0.0
insect_metal_parts,78.5,95.9,93.5,94.1,26.2,30.1,81.6,83.7,66.7,53.9,85.2,97.9,95.4,64.0,56.0,56.0
inverter_connector,97.0,99.6,96.9,98.5,63.0,65.2,94.9,40.0,16.0,7.2,100.0,100.0,100.0,0.0,0.0,0.0
jam_jar_model,63.2,88.6,91.0,81.4,19.4,35.8,74.4,93.0,90.8,86.5,53.8,89.2,94.1,100.0,100.0,100.0
joystick_switch,97.4,99.5,97.3,99.1,63.5,60.0,97.1,32.8,9.6,3.2,96.9,99.2,99.7,4.0,4.0,4.0
kfc_push-key_switch,81.9,96.7,94.0,90.1,31.8,36.9,60.6,86.0,80.6,53.5,92.3,98.3,98.0,24.0,16.0,12.0
knob-cap,88.8,97.7,93.4,91.3,30.1,29.9,70.1,73.9,53.3,31.5,89.1,98.3,97.0,40.0,36.0,28.0
laser_diode,57.2,88.7,91.6,80.5,3.7,10.4,70.0,97.6,91.1,85.8,67.6,94.9,93.9,100.0,100.0,92.0
lattice_block_plug,73.7,93.7,91.6,94.5,42.3,45.8,79.8,85.0,75.0,68.3,91.8,98.9,95.4,60.0,56.0,40.0
lego-pin-connector-plate,98.1,99.7,98.7,99.0,78.7,74.1,94.3,11.7,9.4,6.2,99.4,99.9,99.0,8.0,4.0,0.0
lego-propeller,92.0,98.7,95.8,95.7,63.3,62.8,83.6,60.6,30.3,18.9,91.9,98.9,96.6,48.0,32.0,32.0
lego-reel,91.0,98.7,95.0,92.5,56.0,57.4,92.3,66.4,51.2,30.4,99.8,100.0,99.5,4.0,0.0,0.0
lego-technical-gear,93.2,98.7,94.8,97.7,65.4,64.4,88.0,72.2,43.1,13.2,97.2,99.6,98.5,16.0,12.0,8.0
lego-turbine,96.6,99.0,95.3,97.4,71.7,67.9,88.1,28.6,17.3,10.5,98.7,99.8,98.8,8.0,4.0,4.0
lighting_connector,87.2,96.9,90.5,97.2,69.3,63.8,77.6,87.4,75.8,53.0,83.5,97.4,94.1,96.0,88.0,60.0
lilypad_led,89.2,98.2,95.5,91.9,47.9,51.2,85.5,59.2,45.6,30.4,92.5,98.5,97.5,24.0,24.0,16.0
limit-switch,93.6,98.3,93.1,95.8,37.5,42.6,84.2,69.5,35.2,19.7,96.8,99.6,97.8,20.0,16.0,8.0
lithium_battery_plug,94.2,99.0,96.0,98.3,69.0,65.6,86.0,50.0,27.1,16.0,98.2,99.7,99.3,12.0,8.0,8.0
littel-fuse,94.4,99.2,96.3,80.8,42.9,47.2,77.8,46.8,31.0,15.1,96.8,99.6,97.8,24.0,20.0,8.0
little_cow_model,70.6,92.5,92.4,96.7,45.3,49.7,82.5,87.1,79.8,71.8,71.5,95.0,94.1,92.0,84.0,64.0
lock,94.5,99.1,96.7,86.7,42.7,45.2,66.0,34.5,25.9,19.4,97.0,99.5,98.8,16.0,12.0,8.0
long-zipper,93.1,98.9,95.2,86.3,14.6,17.6,80.9,62.8,36.5,19.0,97.2,99.6,97.8,24.0,20.0,8.0
meteor_hammer_arrowhead,84.1,96.9,92.1,97.1,64.1,62.2,87.4,85.5,70.9,52.3,94.4,99.3,96.0,52.0,28.0,20.0
miniature_laser_module,87.6,98.1,95.1,96.1,45.4,49.2,87.0,64.3,49.2,35.7,94.8,99.3,95.7,72.0,40.0,24.0
miniature_lifting_motor,77.2,96.6,94.0,97.9,78.1,77.1,72.7,91.4,87.5,71.9,73.2,96.1,94.1,100.0,88.0,68.0
miniature_motor,81.1,96.3,95.8,98.2,57.1,54.0,85.8,56.9,44.7,38.2,82.6,97.0,97.1,45.8,45.8,45.8
miniature_stepper_motor,93.0,99.1,95.5,92.8,62.8,59.8,72.5,60.8,42.4,28.0,98.3,99.8,98.5,8.0,8.0,4.0
mobile_charging_connector,90.9,98.7,95.8,98.1,81.2,76.0,86.9,53.6,42.4,29.6,90.9,98.7,96.1,48.0,40.0,36.0
model_steering_module,90.3,98.1,93.9,99.1,57.3,61.5,89.7,65.3,44.7,30.0,90.9,98.7,96.8,44.0,40.0,32.0
monitor_socket,91.5,98.7,95.7,98.5,76.3,68.6,89.5,57.0,40.6,28.9,89.5,98.5,96.1,48.0,44.0,32.0
motor_bracket,85.7,97.9,94.1,96.4,73.6,69.9,78.5,82.7,63.8,49.6,91.6,98.8,96.0,76.0,36.0,24.0
motor_gear_reducer,76.0,96.0,93.9,81.5,16.9,24.9,65.2,90.2,82.7,71.4,77.8,96.8,94.3,88.0,80.0,72.0
motor_plug,93.6,99.1,96.2,98.2,81.4,75.7,91.4,47.7,30.8,25.4,100.0,100.0,99.8,0.0,0.0,0.0
mouse_socket,85.7,97.2,92.6,98.4,65.2,63.3,77.8,79.8,67.5,49.1,85.8,97.9,94.7,88.0,76.0,52.0
multi_function_switch,97.3,99.6,97.7,84.6,49.0,54.1,74.0,24.0,14.4,8.0,99.5,99.9,99.5,8.0,4.0,0.0
nylon_ball_head,92.2,98.9,95.9,93.0,65.4,66.2,77.5,54.4,38.4,24.0,91.9,98.8,97.6,36.0,28.0,24.0
optical_fiber_outlet,94.1,99.2,95.8,98.8,82.1,77.1,91.2,62.2,36.2,20.5,96.0,99.5,97.0,40.0,20.0,12.0
pencil_sharpener,91.3,98.7,94.8,98.7,61.4,58.3,87.5,64.7,47.1,25.7,95.9,99.5,97.5,24.0,24.0,16.0
pinboard_connector,86.8,98.3,94.1,84.5,27.7,32.1,82.0,96.8,76.0,53.6,86.5,98.3,95.0,80.0,76.0,72.0
pitch_connector,90.8,98.4,93.7,92.0,73.7,71.8,85.8,70.3,58.1,39.4,90.8,98.8,94.5,80.0,60.0,36.0
pneumatic_elbow,82.9,97.3,94.9,91.8,64.8,63.3,65.4,71.9,61.7,50.8,86.7,98.1,95.0,72.0,60.0,52.0
pot_core,95.5,99.3,97.5,92.0,60.1,59.3,62.6,25.6,16.3,14.7,98.4,99.7,99.5,8.0,4.0,4.0
potentiometer,82.4,95.6,93.0,97.2,39.4,39.5,88.8,65.8,50.5,44.0,65.2,95.0,94.3,96.0,96.0,96.0
power_bank_module,89.9,98.4,93.9,77.8,36.3,41.1,70.6,76.8,55.1,29.0,91.3,98.7,97.0,32.0,28.0,20.0
power_inductor,80.8,96.3,94.2,94.3,39.9,42.5,75.2,68.5,55.2,45.5,88.5,98.3,95.0,80.0,44.0,28.0
power_jack,80.6,96.8,94.3,89.0,4.0,9.2,64.4,84.4,72.7,53.1,91.8,98.9,96.6,48.0,44.0,36.0
power_strip_socket,81.9,93.8,87.5,97.4,51.0,55.4,82.2,83.9,74.2,55.4,91.3,98.7,96.1,52.0,48.0,16.0
pulse_transformer,76.6,94.5,95.0,85.0,37.6,40.9,68.0,64.2,56.9,53.3,77.2,95.3,95.4,68.0,60.0,56.0
purple-clay-pot,96.9,99.5,97.7,98.2,72.9,71.9,89.8,22.1,14.7,5.9,99.0,99.8,99.2,7.4,7.4,7.4
push_button_switch,93.6,99.0,95.9,96.4,44.0,45.4,72.1,52.2,33.3,18.1,99.0,99.9,98.8,12.0,12.0,0.0
push_in_terminal,84.2,97.8,96.0,97.2,46.1,52.9,87.7,62.9,57.8,44.8,95.3,99.4,97.8,30.4,26.1,13.0
recorder_switch,74.2,95.4,94.0,98.1,31.1,36.7,81.3,87.4,78.0,63.8,80.6,97.1,94.3,92.0,72.0,56.0
rectangular-connector-accessories,86.5,94.0,87.1,96.0,45.4,50.1,86.0,78.0,66.0,40.4,96.0,99.5,96.8,40.0,24.0,16.0
red_terminal,89.5,98.1,94.2,98.0,66.9,69.8,87.6,74.0,50.0,32.0,89.4,98.5,95.8,60.0,32.0,32.0
retaining_ring,89.6,97.8,92.0,80.9,46.8,43.6,67.8,80.6,54.6,43.4,92.0,98.9,94.8,76.0,56.0,20.0
rheostat,80.9,96.8,94.4,97.0,45.9,48.6,87.0,81.7,62.7,48.4,87.4,98.0,95.8,52.0,52.0,32.0
rotary_position_sensor,85.8,97.6,93.1,84.8,36.8,41.9,68.3,79.9,66.2,53.2,96.0,99.4,97.5,28.0,16.0,12.0
round_twist_switch,80.7,96.7,93.4,95.2,38.8,42.1,60.5,93.5,83.5,66.2,87.2,98.3,94.4,92.0,68.0,48.0
self-lock_switch,79.6,96.5,94.1,94.9,45.2,48.2,79.7,94.5,76.6,66.4,81.2,96.3,96.2,60.0,44.0,40.0
shelf_support_module,93.1,99.0,96.5,87.1,46.4,45.3,71.9,43.8,36.2,23.8,95.3,99.4,97.3,40.0,32.0,20.0
side_press_switch,96.9,99.6,96.7,98.6,83.0,76.8,90.3,40.8,20.8,5.6,99.5,99.9,98.5,12.0,0.0,0.0
side_release_buckle,81.4,96.8,94.5,93.8,24.8,27.5,85.0,77.2,61.4,41.7,78.3,96.0,96.2,48.0,48.0,44.0
silicon_cell_sensor,79.5,96.7,94.2,98.3,53.0,52.1,91.1,87.2,78.4,54.4,93.7,98.8,98.5,12.0,12.0,12.0
sim_card_reader,94.9,99.3,95.7,88.0,61.4,63.6,79.8,53.1,34.4,18.0,98.8,99.8,97.9,20.0,8.0,0.0
single-pole_potentiometer,72.3,94.9,93.3,93.4,26.9,33.0,64.7,98.6,90.1,77.3,88.3,98.4,94.3,88.0,72.0,40.0
single_switch,83.7,97.6,94.1,97.8,54.6,57.4,64.6,92.9,83.3,49.2,94.4,99.3,96.0,64.0,36.0,12.0
slide_switch,92.7,98.9,96.1,92.8,26.9,28.5,61.0,49.6,39.5,24.0,99.6,99.9,99.7,4.0,4.0,0.0
slipper- model,88.0,98.1,94.7,93.7,54.3,56.0,82.2,76.8,57.6,33.6,96.9,99.4,99.5,8.0,8.0,4.0
small_leaf,89.2,98.0,93.3,93.7,31.1,36.3,82.1,79.2,59.7,38.4,94.8,99.3,97.3,28.0,24.0,20.0
smd_receiver_module,72.9,92.0,90.0,89.9,38.0,40.0,64.0,85.5,80.4,69.6,89.8,98.5,95.6,56.0,52.0,36.0
solderless_adapter,90.1,98.6,95.5,94.7,40.0,40.4,89.5,60.0,43.2,32.8,90.3,98.6,95.9,60.0,48.0,36.0
spherical_airstone,91.5,98.6,95.3,95.3,46.9,47.9,73.8,55.5,38.7,24.8,96.4,99.5,98.5,20.8,20.8,12.5
spring_antenna,88.4,97.5,93.4,91.1,31.7,30.9,81.2,71.9,52.1,39.5,87.7,98.2,95.0,68.0,56.0,40.0
square_terminal,94.4,99.3,95.4,84.3,56.2,59.0,79.4,65.3,38.8,19.0,99.4,99.9,99.5,8.3,4.2,4.2
steering_T-head,98.5,99.8,98.3,98.9,77.5,74.2,94.6,17.5,7.9,4.0,99.7,99.9,99.8,4.0,4.0,0.0
steering_wheel,85.2,97.9,94.7,97.2,67.3,62.4,72.1,74.4,61.6,49.6,87.2,98.2,95.1,64.0,48.0,40.0
suction-cup,82.7,96.4,92.7,96.2,65.4,63.5,82.7,81.4,71.4,54.7,85.2,98.0,95.0,76.0,68.0,48.0
telephone_spring_switch,85.9,98.1,94.2,94.3,69.9,67.6,78.4,88.8,71.2,54.4,97.1,99.6,96.8,36.0,28.0,4.0
tension_snap_release_clip,97.3,99.6,97.6,93.6,58.5,58.5,88.7,21.7,11.6,7.0,98.2,99.7,98.7,16.0,12.0,8.0
thumbtack,92.7,98.5,93.6,97.6,48.0,49.1,92.2,68.9,42.6,24.6,98.0,99.7,98.5,16.0,12.0,4.0
thyristor,99.9,100.0,99.8,95.7,41.1,41.7,91.0,1.6,0.8,0.8,100.0,100.0,100.0,0.0,0.0,0.0
toy-tire,92.6,98.9,93.7,95.7,71.0,68.3,74.7,84.5,56.3,28.9,98.9,99.8,98.7,4.2,4.2,4.2
traceless_hair_clip,97.6,99.7,96.8,99.1,81.4,76.4,90.2,45.4,13.8,2.3,99.5,99.9,99.0,0.0,0.0,0.0
travel_switch,84.5,97.7,94.5,87.8,32.0,39.2,63.3,83.2,73.6,52.0,94.8,99.2,97.1,36.0,32.0,16.0
travel_switch_green,92.4,99.0,95.4,93.8,42.5,44.5,84.3,64.0,45.6,28.8,99.6,99.9,98.7,8.0,0.0,0.0
tubular_key_switch,82.6,97.2,94.8,83.1,25.9,26.1,74.4,69.6,56.8,44.8,90.0,98.6,95.5,68.0,48.0,36.0
vacuum_switch,66.4,94.3,94.4,97.1,62.0,63.4,79.1,92.0,86.4,79.2,69.0,94.9,94.3,88.0,88.0,80.0
vehicle_harness_conductor,93.7,98.9,94.9,95.3,51.6,55.1,89.6,59.5,39.2,20.3,99.1,99.9,98.8,8.0,4.0,0.0
vertical-adjustable-resistor,87.8,96.6,90.9,97.2,60.1,58.0,89.0,79.3,56.8,37.4,88.2,98.1,96.5,52.0,28.0,28.0
vibration_motor,78.4,94.9,92.3,93.6,34.1,42.2,63.0,86.4,74.0,50.9,94.8,99.3,97.0,52.0,24.0,16.0
volume_potentiometer,82.8,96.2,91.8,95.5,72.7,69.4,76.2,84.7,71.6,54.1,92.9,99.0,95.9,56.0,36.0,20.0
wireless_receiver_module,72.7,95.8,94.1,74.1,36.7,42.6,59.7,93.6,88.8,72.8,78.2,96.9,94.3,96.0,84.0,68.0
Mean,86.4,97.3,94.5,92.8,50.9,51.6,78.7,68.5,53.6,39.4,90.7,98.5,96.8,45.7,35.8,26.5
